period,rebalance,n,priced_share
2013-06-30,2013-08-31,24,0.5740854077221851
2013-09-30,2013-11-30,21,0.5194830681666941
2013-12-31,2014-02-28,34,0.556135459138726
2014-03-31,2014-05-31,34,0.6658772493573265
2014-06-30,2014-08-31,34,0.6192130526121524
2014-09-30,2014-11-30,34,0.6043014829332386
2014-12-31,2015-02-28,32,0.5939594223175284
2015-03-31,2015-05-31,37,0.6072929699854531
2015-06-30,2015-08-31,36,0.6509079918481777
2015-09-30,2015-11-30,31,0.5705173285714441
2015-12-31,2016-02-29,28,0.5771799267323708
2016-03-31,2016-05-31,27,0.6083270985669752
2016-06-30,2016-08-31,32,0.7445392462787324
2016-09-30,2016-11-30,36,0.7177922677229688
2016-12-31,2017-02-28,25,0.7510362287210826
2017-03-31,2017-05-31,30,0.6810368995467613
2017-06-30,2017-08-31,30,0.5740980828874866
2017-09-30,2017-11-30,25,0.6548102960746173
2017-12-31,2018-02-28,28,0.6072764757576432
2018-03-31,2018-05-31,28,0.613816185698152
2018-06-30,2018-08-31,27,0.7443441994944967
2018-09-30,2018-11-30,31,0.794232423460971
2018-12-31,2019-02-28,24,0.8194715990406899
2019-03-31,2019-05-31,29,0.8295625684247738
2019-06-30,2019-08-31,38,0.858840370884985
2019-09-30,2019-11-30,33,0.9121091765725815
2019-12-31,2020-02-29,33,0.9184841399338025
2020-03-31,2020-05-31,31,0.9897853622067095
2020-06-30,2020-08-31,40,0.8556732642291811
2020-09-30,2020-11-30,49,0.814171681943313
2020-12-31,2021-02-28,53,0.8099889867347808
2021-03-31,2021-05-31,49,0.8982547512390117
2021-06-30,2021-08-31,52,0.9304054802789952
2021-09-30,2021-11-30,52,0.9075079983051403
2021-12-31,2022-02-28,51,0.889152376687913
2022-03-31,2022-05-31,42,0.8746002727338156
2022-06-30,2022-08-31,35,0.8432180429384485
2022-09-30,2022-11-30,35,0.8807639975168444
2022-12-31,2023-02-28,30,0.8425636104347175
2023-03-31,2023-05-31,35,0.8222640871252207
2023-06-30,2023-08-31,40,0.8837280765158341
2023-09-30,2023-11-30,41,0.8820960448936688
2023-12-31,2024-02-29,54,0.9664681619486359
2024-03-31,2024-05-31,54,0.9523554498813775
2024-06-30,2024-08-31,55,0.974985333434135
2024-09-30,2024-11-30,57,0.989063241690799
2024-12-31,2025-02-28,59,0.9836990655747264
2025-03-31,2025-05-31,49,0.9697105289080343
2025-06-30,2025-08-31,51,0.9705717038878614
2025-09-30,2025-11-30,57,0.9769494165621874
2025-12-31,2026-02-28,57,0.9848117414794149
2026-03-31,2026-05-31,58,0.990375942749885
2026-06-30,2026-08-31,57,0.9755466447025961
