ticker,contribution,months_held,avg_weight_when_held,name,share_of_gains,cum_share_of_gains,rank
META,0.08426665756293583,87,0.045858277031128956,Facebook Inc,0.05149392919334899,0.05149392919334899,1
APO,0.07069963839099087,51,0.03961823231482235,Apollo Global Mgmt Inc,0.043203353243031185,0.09469728243638018,2
AMZN,0.06681877289367422,72,0.049729283330808505,Amazon Com Inc,0.040831821976604954,0.13552910441298513,3
VRT,0.06196843578022686,66,0.020865389943076587,Vertiv Holdings Co,0.03786786300271078,0.1733969674156959,4
SE,0.06108386314822493,15,0.026349906035945263,Sea Ltd,0.03732731562850572,0.21072428304420163,5
UAL,0.05730478090105326,27,0.07574655934828854,United Contl Hldgs Inc,0.03501798238473299,0.24574226542893463,6
NVDA,0.05283225802049908,36,0.026526698123419273,Nvidia Corporation,0.032284899298402184,0.2780271647273368,7
HOOD,0.041548896766523236,21,0.026208988343825596,Robinhood Mkts Inc,0.025389828077127474,0.30341699280446427,8
ICE,0.04147713567734075,45,0.03759416384573401,Intercontinentalexchange Gro,0.0253459760892586,0.32876296889372286,9
CVNA,0.03516936108390089,27,0.03174745769034516,Carvana Co,0.021491401721696828,0.3502543706154197,10
GOOG,0.033879723592791545,62,0.034601178453477634,Alphabet Inc,0.02070332606315211,0.3709576966785718,11
SPY,0.028462237318341924,45,0.048668349704587575,Spdr S&P 500 Etf Tr,0.01739279182944173,0.38835048850801357,12
PGR,0.028217569123187423,33,0.029128440623872126,Progressive Corp,0.017243279233576148,0.40559376774158973,13
COLD,0.027455334535350994,18,0.039568960614887676,Americold Rlty Tr,0.01677749056899721,0.4223712583105869,14
UBER,0.026920557169462567,15,0.03089602413510782,Uber Technologies Inc,0.016450697165655,0.4388219554762419,15
APG,0.025034489622010648,21,0.037582448411824676,Api Group Corp,0.015298153187393774,0.45412010866363567,16
V,0.023809908801773964,50,0.033329369743914816,Visa Inc,0.014549832560083917,0.4686699412237196,17
BSX,0.02349681656895791,54,0.031136265373969737,Boston Scientific Corp,0.014358507192092713,0.4830284484158123,18
WBD,0.02322499228405033,15,0.028985638203497022,Warner Bros Discovery Inc,0.014192399969083312,0.4972208483848956,19
UNH,0.02257802844378168,39,0.03209295406257157,Unitedhealth Group Inc,0.01379705130871228,0.5110178996936079,20
SN,0.020682582474173233,9,0.023619784817044506,Sharkninja Inc,0.01263877633529306,0.523656676028901,21
TECK,0.020126683026722735,27,0.01751110465336932,Teck Resources Ltd,0.012299075585156406,0.5359557516140574,22
TSM,0.01906766246684556,21,0.020578366481612716,Taiwan Semiconductor Mfg Ltd,0.011651926032750259,0.5476076776468076,23
ATI,0.01889166120113654,27,0.017941904516267648,Ati Inc,0.011544374636071313,0.5591520522828789,24
ATRO,0.016458146512601426,33,0.006854001714275135,Astronics Corp,0.010057294969136486,0.5692093472520153,25
MSFT,0.016032472975192964,45,0.03544854314410713,Microsoft Corp,0.009797173070051752,0.5790065203220671,26
AON,0.015599202441835009,18,0.032419644633876345,Aon Plc,0.009532408775234008,0.5885389290973011,27
APTV,0.015568956335493385,78,0.02749931244800896,Aptiv Plc,0.00951392589121589,0.598052854988517,28
MRK,0.015162974426517787,24,0.04061281041021558,Merck & Co Inc,0.0092658372132123,0.6073186922017293,29
T,0.014988928573895704,12,0.028863510863402303,At&T Inc,0.009159480736397921,0.6164781729381272,30
GE,0.014988073919436238,42,0.01903051232714756,General Electric Co,0.009158958471512931,0.6256371314096402,31
WWD,0.01434957545885396,15,0.036275078368756965,Woodward Inc,0.008768782861489119,0.6344059142711292,32
VRTX,0.014012386719915452,21,0.02060492125269337,Vertex Pharmaceuticals Inc,0.008562732526162525,0.6429686467972918,33
PRM,0.01394051128107069,54,0.017394954106477296,Perimeter Solutions Sa,0.008518810661149085,0.6514874574584409,34
ISRG,0.012517709765524894,24,0.015829487704314877,Intuitive Surgical Inc,0.007649360719539792,0.6591368181779808,35
VICI,0.012437380864551296,24,0.05116056082990655,Vici Pptys Inc,0.007600273086796977,0.6667370912647778,36
SPGI,0.012349049470691487,18,0.05063571806365676,S&P Global Inc,0.00754629526600149,0.6742833865307792,37
MU,0.012238496449090957,33,0.016200373984685507,Micron Technology Inc,0.007478738184338951,0.6817621247151182,38
VMC,0.012223741508211736,15,0.027589349707996726,Vulcan Matls Co,0.007469721689525219,0.6892318464046434,39
BYD,0.011393636955113522,15,0.021504614718454735,Boyd Gaming Corp,0.0069624588370928555,0.6961943052417363,40
JNJ,0.011234662703708851,12,0.05241812527593403,Johnson & Johnson,0.006865312360869045,0.7030596176026054,41
VST,0.010965299395365627,24,0.013922555634504988,Vistra Corp,0.006700708999014413,0.7097603266016198,42
HUM,0.010870616140424718,29,0.05282324278107808,Humana Inc,0.0066428496633444125,0.7164031762649642,43
EXPE,0.01072854827129957,24,0.04005318326965872,Expedia Inc Del,0.006556034391385672,0.7229592106563498,44
LIN,0.01055180428598538,24,0.019103982462546115,Linde Plc,0.006448029131317989,0.7294072397876679,45
UNP,0.010526228932397748,27,0.022941538143752323,Union Pac Corp,0.006432400465309102,0.735839640252977,46
HWM,0.010006518255843876,27,0.008938916105020785,Howmet Aerospace Inc,0.006114814060988924,0.7419544543139659,47
DPZ,0.009975972650024117,9,0.023458804300636946,Dominos Pizza Inc,0.006096148157905301,0.7480506024718712,48
TW,0.009948320327441425,9,0.013437118512138232,Tradeweb Mkts Inc,0.006079250291272328,0.7541298527631435,49
PG,0.009839867976748608,12,0.03882895927010723,Procter & Gamble Co,0.006012976894071814,0.7601428296572152,50
FCX,0.009648494408920889,27,0.015052719510254923,Freeport-Mcmoran Inc,0.005896031743567428,0.7660388614007827,51
SHW,0.00910564266194688,6,0.025117863396355262,Sherwin Williams Co,0.005564304222509791,0.7716031656232925,52
