period,rebalance,n,priced_share
2013-06-30,2013-07-31,16,0.9293325710259837
2013-09-30,2013-11-30,15,0.9670142805895926
2013-12-31,2014-01-31,14,0.9631920576582035
2014-03-31,2014-04-30,14,0.9062555088267145
2014-06-30,2014-08-31,15,0.9539366205112964
2014-09-30,2014-11-30,15,0.9512328073702946
2014-12-31,2015-02-28,15,0.9444096612873207
2015-03-31,2015-06-30,18,0.9362526204805818
2015-06-30,2015-08-31,17,0.9305574921555896
2015-09-30,2015-10-31,18,0.9187999535248674
2015-12-31,2016-02-29,16,0.9235977559171898
2016-03-31,2016-04-30,15,0.9222162686619538
2016-06-30,2016-08-31,15,0.9152020337582047
2016-09-30,2016-11-30,18,0.9235079275627741
2016-12-31,2017-02-28,17,0.9262014898359405
2017-03-31,2017-05-31,17,0.9263411513671006
2017-06-30,2017-08-31,18,0.9156402389984563
2017-09-30,2017-11-30,16,0.9218386156895018
2017-12-31,2018-02-28,17,0.9294662437769703
2018-03-31,2018-04-30,17,1.0
2018-06-30,2018-08-31,17,0.9999999999999999
2018-09-30,2018-11-30,17,1.0
2018-12-31,2019-02-28,28,0.9882269026515578
2019-03-31,2019-05-31,27,0.9862551418627926
2019-06-30,2019-08-31,27,0.9854670492361507
2019-09-30,2019-11-30,28,0.9876259532495234
2019-12-31,2020-02-29,28,0.9872815473892933
2020-03-31,2020-05-31,31,0.986037000622999
2020-06-30,2020-08-31,31,0.988930931708761
2020-09-30,2020-11-30,33,0.9901887718501057
2020-12-31,2021-02-28,37,0.9918752614627022
2021-03-31,2021-05-31,40,0.9929785798772532
2021-06-30,2021-08-31,40,0.9929368481989626
2021-09-30,2021-11-30,40,0.9919435135256333
2021-12-31,2022-02-28,41,0.9919122543847297
2022-03-31,2022-05-31,41,0.9905483745064811
2022-06-30,2022-08-31,40,0.991000341818374
2022-09-30,2022-11-30,43,0.9912331529885294
2022-12-31,2023-02-28,37,0.9948354527238533
2023-03-31,2023-05-31,39,0.993913639650356
2023-06-30,2023-08-31,38,0.9949573157615138
2023-09-30,2023-11-30,39,1.0
2023-12-31,2024-02-29,40,1.0
2024-03-31,2024-05-31,40,1.0
2024-06-30,2024-08-31,40,1.0
2024-09-30,2024-11-30,40,0.9999999999999999
2024-12-31,2025-02-28,38,0.9999999999999999
2025-03-31,2025-05-31,37,0.9976259712639727
2025-06-30,2025-08-31,38,0.9974458716652643
2025-09-30,2025-11-30,34,0.9966523746927759
2025-12-31,2026-02-28,36,0.9954130148422247
2026-03-31,2026-05-31,33,0.9983692093860763
2026-06-30,2026-08-31,41,0.9999999999999999
