period,rebalance,n,priced_share
2013-06-30,2013-08-31,36,0.578098784442571
2013-09-30,2013-11-30,39,0.6474971661351514
2013-12-31,2014-02-28,34,0.6258343685315942
2014-03-31,2014-05-31,35,0.6358168971250072
2014-06-30,2014-08-31,36,0.6185706365614296
2014-09-30,2014-11-30,39,0.6480698653642948
2014-12-31,2015-02-28,35,0.618856705205953
2015-03-31,2015-05-31,38,0.6195328052505386
2015-06-30,2015-08-31,37,0.6147904565726116
2015-09-30,2015-11-30,34,0.5904044634473877
2015-12-31,2016-02-29,32,0.6233094733456614
2016-03-31,2016-05-31,27,0.5975132999896048
2016-06-30,2016-08-31,23,0.5924093784733394
2016-09-30,2016-11-30,24,0.6109819861154373
2016-12-31,2017-02-28,25,0.6469651421357423
2017-03-31,2017-05-31,28,0.6465538462989983
2017-06-30,2017-08-31,27,0.6222441481182734
2017-09-30,2017-11-30,29,0.5941561453807793
2017-12-31,2018-02-28,32,0.6357503327031192
2018-03-31,2018-05-31,33,0.6581768067941834
2018-06-30,2018-08-31,31,0.6131895427163961
2018-09-30,2018-11-30,34,0.6209877521113857
2018-12-31,2019-02-28,30,0.7010299433593028
2019-03-31,2019-05-31,29,0.7795757255367814
2019-06-30,2019-08-31,32,0.7894379456743439
2019-09-30,2019-11-30,36,0.8405666834358102
2019-12-31,2020-02-29,38,0.803113627980479
2020-03-31,2020-05-31,36,0.8306656180482704
2020-06-30,2020-08-31,34,0.8146508249372001
2020-09-30,2020-11-30,36,0.8268848852914616
2020-12-31,2021-02-28,45,0.8849125601044988
2021-03-31,2021-05-31,38,0.8781459427920094
2021-06-30,2021-08-31,41,0.8528796741882756
2021-09-30,2021-11-30,40,0.8982722892995958
2021-12-31,2022-02-28,41,0.8979689198748148
2022-03-31,2022-05-31,45,0.8886780299407925
2022-06-30,2022-08-31,42,0.8893724123816704
2022-09-30,2022-11-30,42,0.9222474918423075
2022-12-31,2023-02-28,41,0.8879279404018879
2023-03-31,2023-05-31,41,0.8859642261557854
2023-06-30,2023-08-31,35,0.8878270705061881
2023-09-30,2023-11-30,37,0.8840176115136584
2023-12-31,2024-02-29,35,0.8946426973726648
2024-03-31,2024-05-31,37,0.8997860707601918
2024-06-30,2024-08-31,40,0.9081013053092173
2024-09-30,2024-11-30,37,0.8953024034106255
2024-12-31,2025-02-28,32,0.873715676885482
2025-03-31,2025-05-31,40,0.9248223679960403
2025-06-30,2025-08-31,39,0.955031680476083
2025-09-30,2025-11-30,50,0.979238468567227
2025-12-31,2026-02-28,52,0.9890658913556702
2026-03-31,2026-05-31,41,1.0
2026-06-30,2026-08-31,42,1.0
