period,rebalance,n,priced_share
2014-06-30,2014-08-31,37,0.616849031343787
2014-09-30,2014-11-30,32,0.5587191374791551
2014-12-31,2015-02-28,36,0.5946302404334638
2015-03-31,2015-05-31,38,0.6468573697857306
2015-06-30,2015-08-31,31,0.5595165730198174
2015-09-30,2015-11-30,33,0.5887487885646565
2015-12-31,2016-02-29,40,0.701927717761049
2016-03-31,2016-05-31,39,0.7130680255138071
2016-06-30,2016-08-31,38,0.6856623661261964
2016-09-30,2016-11-30,38,0.6922422920129409
2016-12-31,2017-02-28,38,0.6243662282313175
2017-03-31,2017-05-31,38,0.6376485148837399
2017-06-30,2017-08-31,39,0.6617978228750823
2017-09-30,2017-11-30,39,0.5945724532925981
2017-12-31,2018-02-28,40,0.6326032079366012
2018-03-31,2018-05-31,39,0.6684360210998003
2018-06-30,2018-08-31,40,0.6476731766175325
2018-09-30,2018-11-30,37,0.608362113347091
2018-12-31,2019-02-28,41,0.6969056713759547
2019-03-31,2019-05-31,46,0.8019341716697189
2019-06-30,2019-08-31,48,0.820198987908564
2019-09-30,2019-11-30,50,0.8801266883134283
2019-12-31,2020-02-29,52,0.8880686759040465
2020-03-31,2020-05-31,55,0.9290599396117204
2020-06-30,2020-08-31,45,0.7917745795218627
2020-09-30,2020-11-30,53,0.9036128360744653
2020-12-31,2021-02-28,54,0.9096588296771293
2021-03-31,2021-05-31,52,0.8884421775748859
2021-06-30,2021-08-31,53,0.9018232220565192
2021-09-30,2021-11-30,52,0.8613148540487845
2021-12-31,2022-02-28,55,0.943878945452235
2022-03-31,2022-05-31,58,0.961923117783662
2022-06-30,2022-08-31,57,0.9558209046700322
2022-09-30,2022-11-30,57,0.9550052788763383
2022-12-31,2023-02-28,56,0.952794179976123
2023-03-31,2023-05-31,53,0.9082041470477367
2023-06-30,2023-08-31,55,0.9298936841328799
2023-09-30,2023-11-30,55,0.9369675704242115
2023-12-31,2024-02-29,55,0.9314051381914065
2024-03-31,2024-05-31,55,0.9280318483571544
2024-06-30,2024-08-31,57,0.9598961391243076
2024-09-30,2024-11-30,55,0.9349637247623506
2024-12-31,2025-02-28,55,0.9461697229524653
2025-03-31,2025-05-31,59,0.9826241390858588
2025-06-30,2025-08-31,56,0.9336370032028727
2025-09-30,2025-11-30,56,0.9195533469500452
2025-12-31,2026-02-28,59,0.9664732000218957
2026-03-31,2026-05-31,57,0.9468084455740723
2026-06-30,2026-08-31,56,0.8820267543631224
