ticker,contribution,active,months_held,avg_weight_when_held,first_held,last_held,name,share_of_outperformance,cum_share_of_outperformance,rank
MDGL,0.4136252069600143,0.24748422776422108,36,0.2767306172960345,2023-09-30,2026-08-31,Madrigal Pharmaceuticals Inc,0.29087804953719076,0.29087804953719076,1
PPTA,0.286351036090346,0.19919139054867407,63,0.11677124232690178,2021-06-30,2026-08-31,Perpetua Resources Corp,0.2341175584837637,0.5249956080209545,2
AAMI,0.3362537425183386,0.1848842455349877,71,0.1540658136378035,2020-10-31,2026-08-31,Brightsphere Invt Group Inc,0.217301802289427,0.7422974103103814,3
OXY,0.06588276120697587,0.0685224512376037,21,0.05828653710944548,2021-03-31,2022-11-30,Occidental Pete Corp,0.08053716047105187,0.8228345707814333,4
AEM,0.07976889414915908,0.05115702137331245,51,0.04177308311239829,2022-06-30,2026-08-31,Agnico Eagle Mines Ltd,0.06012688053550691,0.8829614513169401,5
APA,0.03608908634747475,0.03978722384177257,18,0.04771932450990805,2021-09-30,2023-02-28,Apa Corporation,0.04676350558638536,0.9297249569033255,6
THM,0.04193521540586505,0.011720135532259389,71,0.03130265091976749,2020-10-31,2026-08-31,International Tower Hill Min,0.013775141126096423,0.9435000980294219,7
TMQ,0.016754970236092175,0.009031343539637427,65,0.009620168260953525,2020-10-31,2026-02-28,Trilogy Metals Inc New,0.010614897026944329,0.9541149950563662,8
IAG,0.01201311168099762,0.008025116573370513,62,0.00421672204035376,2020-10-31,2025-11-30,Iamgold Corp,0.009432238479433613,0.9635472335357999,9
OIH,0.004312229540793865,0.0067794086743459495,12,0.017311537357826454,2021-09-30,2022-08-31,Vaneck Vectors Etf Tr,0.007968108473110351,0.9715153420089102,10
BP,0.004699436950602134,0.005930248804884063,9,0.01534422436012551,2021-09-30,2022-05-31,Bp Plc,0.00697005712735086,0.9784853991362611,11
TIMB,0.00462905008420249,0.005636053802705432,18,0.01393650373078625,2021-03-31,2022-08-31,Tim S A,0.006624278048051968,0.9851096771843131,12
NMRK,0.010223243847368826,0.005210343066644235,47,0.011818420466962545,2020-10-31,2024-08-31,Newmark Group Inc,0.006123923299423317,0.9912336004837364,13
TTE,0.004096098868395221,0.005188899289469274,9,0.012901413350316852,2021-09-30,2022-05-31,Totalenergies Se,0.006098719575793278,0.9973323200595298,14
SD,0.0016313262830669295,0.0013694963744233467,14,0.0007940722832157934,2020-10-31,2021-11-30,Sandridge Energy Inc,0.0016096235216251141,0.9989419435811548,15
NEM,0.0010560239033105105,0.0005098154893287119,3,0.020729154768131714,2023-09-30,2023-11-30,Newmont Corp,0.0005992064080183099,0.9995411499891732,16
GOOG,0.0003808359888819325,0.00034178759615803795,6,0.0009669880768080973,2025-03-31,2025-11-30,Alphabet Inc,0.0004017165466446266,0.9999428665358179,17
LEA,9.023918712759103e-05,4.861016939961944e-05,3,0.0005757671006588831,2020-12-31,2021-02-28,Lear Corp,5.7133464182229034e-05,1.0,18
HYMC,-2.9302669697507266e-05,-2.4234936675072112e-05,27,1.99759509764056e-05,2020-12-31,2023-02-28,Hycroft Mining Holding Corp,,,19
OPTU,0.00022151223429329594,-5.398474985542721e-05,9,0.0016508824580811017,2024-06-30,2025-02-28,Altice Usa Inc,,,20
BIDU,-0.00021217629863336794,-0.00015296581146305547,21,0.001810199067446904,2021-09-30,2023-05-31,Baidu Inc,,,21
EQT,0.00032900549615707,-0.000378861024454273,9,0.0047464617060148295,2021-03-31,2021-11-30,Eqt Corp,,,22
RUM,-0.0005574461454958074,-0.00039560510236511285,3,0.003597598689641267,2022-12-31,2023-02-28,Rumble Inc,,,23
SOLS,0.001633549357686574,-0.0006890845760261331,3,0.021439566845079184,2026-03-31,2026-05-31,Solstice Advanced Matls Inc,,,24
XLE,0.00012385266752147118,-0.0014062859592232756,6,0.010037492648008203,2021-03-31,2021-08-31,Select Sector Spdr Tr,,,25
SA,0.012731529365548451,-0.001452829269725439,62,0.018507742882082647,2020-10-31,2025-11-30,Seabridge Gold Inc,,,26
HON,0.0019295611138917146,-0.0017473917569865013,9,0.019894202033237766,2025-06-30,2026-02-28,Honeywell Intl Inc,,,27
BABA,-0.0008135802175554059,-0.0023327503429390922,36,0.0033640556560050544,2021-09-30,2024-08-31,Alibaba Group Hldg Ltd,,,28
QGEN,-0.0005632686511473158,-0.0026266898987040727,5,0.011728641393834904,2020-10-31,2021-02-28,Qiagen Nv,,,29
EQX,0.005627693923003508,-0.0029514064082321488,62,0.009826700324950859,2020-10-31,2025-11-30,Equinox Gold Corp,,,30
COHR,-0.0040812981987364385,-0.004196639770024541,3,0.0151191803216868,2022-09-30,2022-11-30,Coherent Inc,,,31
PCRX,-0.0014057254523264528,-0.007498543949696636,26,0.03176917239183903,2020-10-31,2022-11-30,Pacira Pharmaceuticals Inc,,,32
