period,rebalance,n,priced_share
2013-06-30,2013-08-31,5,0.15261594884943688
2013-09-30,2013-11-30,5,0.12079380677794142
2013-12-31,2014-02-28,4,0.30521304911278985
2014-03-31,2014-05-31,4,0.31519145678674587
2014-06-30,2014-08-31,4,0.2284881901689282
2014-09-30,2014-11-30,6,0.28086434344850525
2014-12-31,2015-02-28,8,0.2881909235287531
2015-03-31,2015-05-31,10,0.3908376445573501
2015-06-30,2015-08-31,12,0.5242959512638136
2015-09-30,2015-11-30,12,0.6056266426228251
2015-12-31,2016-02-29,10,0.6389903876416483
2016-03-31,2016-05-31,12,0.705586039361797
2016-06-30,2016-08-31,12,0.6137388717628246
2016-09-30,2016-11-30,11,0.6825864929072145
2016-12-31,2017-02-28,13,0.7473777404433997
2017-03-31,2017-05-31,12,0.7570636835931469
2017-06-30,2017-08-31,12,0.722069505847463
2017-09-30,2017-11-30,14,0.6720440067295514
2017-12-31,2018-02-28,11,0.6333263271561388
2018-03-31,2018-05-31,9,0.6290049402781087
2018-06-30,2018-08-31,10,0.6282262043003407
2018-09-30,2018-11-30,8,0.5897636203904795
2018-12-31,2019-02-28,8,0.6437987166648534
2019-03-31,2019-05-31,11,0.6281192721087437
2019-06-30,2019-08-31,13,0.5866007200816548
2019-09-30,2019-11-30,10,0.49871559019858475
2019-12-31,2020-02-29,11,0.8361606562853803
2020-03-31,2020-05-31,13,0.8174145784997547
2020-06-30,2020-08-31,14,0.830175297251084
2020-09-30,2020-11-30,15,0.8549867020486805
2020-12-31,2021-02-28,15,0.8650172118790449
2021-03-31,2021-05-31,16,0.8683043136946883
2021-06-30,2021-08-31,17,0.8529028786677053
2021-09-30,2021-11-30,18,0.8363693323489161
2021-12-31,2022-02-28,16,0.8032215911429396
2022-03-31,2022-05-31,23,0.8766312363590443
2022-06-30,2022-08-31,23,0.870020124033916
2022-09-30,2022-11-30,22,0.9229719254167974
2022-12-31,2023-02-28,23,0.913421546120118
2023-03-31,2023-05-31,24,0.8639154483056832
2023-06-30,2023-08-31,24,0.8624815896806171
2023-09-30,2023-11-30,20,0.994868028800413
2023-12-31,2024-02-29,21,0.9973234481893687
2024-03-31,2024-05-31,19,0.9189704955706715
2024-06-30,2024-08-31,17,0.9254421627347944
2024-09-30,2024-11-30,16,0.931728082924762
2024-12-31,2025-02-28,19,0.9408839069440693
2025-03-31,2025-05-31,20,0.9483148990505231
2025-06-30,2025-08-31,22,0.9550005284618326
2025-09-30,2025-11-30,18,0.9718657915178777
2025-12-31,2026-02-28,19,0.953935133025266
2026-03-31,2026-05-31,19,0.9710778726085895
2026-06-30,2026-08-31,18,0.9993263950597351
