month,ticker,weight
2013-10,BN,0.07408701116547112
2013-10,LOW,0.0267224576423887
2013-10,NVDA,0.016461001760674363
2013-10,FR,0.02420582734446364
2013-10,INTC,0.029780720332180342
2013-10,BNY,0.08650799782633116
2013-10,WY,0.07911133969399653
2013-11,BN,0.07482652370147255
2013-11,LOW,0.026665904816906418
2013-11,NVDA,0.015276720075600901
2013-11,FR,0.025560597739352556
2013-11,INTC,0.030229805064007634
2013-11,BNY,0.08704969960060041
2013-11,WY,0.08049227096761262
2013-12,CVCO,0.03870476563462737
2013-12,BN,0.06962813160991041
2013-12,LOW,0.029655613644458775
2013-12,NVDA,0.017137108005408627
2013-12,FR,0.023809097768857184
2013-12,INTC,0.025448904179193668
2013-12,BNY,0.07763607236485608
2013-12,BKD,0.014616458497570001
2013-12,WY,0.07952740353856516
2014-01,CVCO,0.03859879788151657
2014-01,BN,0.06817689573613436
2014-01,LOW,0.03031125736741889
2014-01,NVDA,0.017237093067287296
2014-01,FR,0.023419938038932768
2014-01,INTC,0.027141247848859316
2014-01,BNY,0.07883538228423558
2014-01,BKD,0.013343427515695843
2014-01,WY,0.08161205698564043
2014-02,CVCO,0.04571806426034836
2014-02,BN,0.0697781920395574
2014-02,LOW,0.029606083105812205
2014-02,NVDA,0.017592330755991554
2014-02,FR,0.023989252830507724
2014-02,INTC,0.02672439569187266
2014-02,BNY,0.07546398792176484
2014-02,BKD,0.014041937582526212
2014-02,WY,0.08045795302990096
2014-03,CVCO,0.03870476563462737
2014-03,BN,0.06962813160991041
2014-03,LOW,0.029655613644458775
2014-03,NVDA,0.017137108005408627
2014-03,FR,0.023809097768857184
2014-03,INTC,0.025448904179193668
2014-03,BNY,0.07763607236485608
2014-03,BKD,0.014616458497570001
2014-03,WY,0.07952740353856516
2014-04,CVCO,0.0377344917350124
2014-04,BN,0.06838430132043337
2014-04,LOW,0.028259185920329572
2014-04,NVDA,0.01628038993815271
2014-04,FR,0.02343648893676934
2014-04,INTC,0.025863122392009934
2014-04,BNY,0.0834717548404259
2014-04,BKD,0.014237298477915532
2014-04,WY,0.07711338607581891
2014-05,CVCO,0.037652968537704945
2014-05,BN,0.07070841597729717
2014-05,LOW,0.02674664277302456
2014-05,NVDA,0.016859493975051616
2014-05,FR,0.022378570513885313
2014-05,INTC,0.02685839476491066
2014-05,BNY,0.08086005731766617
2014-05,BKD,0.013585128987743942
2014-05,WY,0.0787597087400438
2014-06,CVCO,0.053045116642669574
2014-06,BN,0.0593674965401562
2014-06,LOW,0.031305211666991524
2014-06,NVDA,0.021974985730982388
2014-06,FR,0.02900994325227414
2014-06,INTC,0.029360293917311656
2014-06,BNY,0.06528398663427933
2014-06,BKD,0.022086064007634364
2014-06,WY,0.06702805529881804
2014-07,CVCO,0.055997178255775604
2014-07,BN,0.05768818861091781
2014-07,LOW,0.030317585515708498
2014-07,NVDA,0.020373436345399593
2014-07,FR,0.028162771783873358
2014-07,INTC,0.031550065801364956
2014-07,BNY,0.06726585375367938
2014-07,BKD,0.021034147782477572
2014-07,WY,0.0670672905827536
2014-08,CVCO,0.048307578368971156
2014-08,BN,0.06031422077668414
2014-08,LOW,0.031309825902884135
2014-08,NVDA,0.019821399488621803
2014-08,FR,0.02781194924056514
2014-08,INTC,0.035667605366589236
2014-08,BNY,0.07253152248708752
2014-08,BKD,0.022533224184347243
2014-08,WY,0.06543300143381159
2014-09,CVCO,0.05017234567228437
2014-09,BN,0.05016791781904385
2014-09,LOW,0.03003242550988433
2014-09,NVDA,0.02165799261570321
2014-09,FR,0.027642406572296628
2014-09,INTC,0.03397934576765351
2014-09,BNY,0.06419365386449406
2014-09,BKD,0.02095498576274881
2014-09,WY,0.10565266556765078
2014-10,CVCO,0.05035248797545256
2014-10,BN,0.049797634768964136
2014-10,LOW,0.03190778932446334
2014-10,NVDA,0.021659990664604844
2014-10,FR,0.02724041176429117
2014-10,INTC,0.03571890924507678
2014-10,BNY,0.06689639515506865
2014-10,BKD,0.020365449126309165
2014-10,WY,0.1045235922865444
2014-11,CVCO,0.05257326395781249
2014-11,BN,0.05284605658286253
2014-11,LOW,0.033750715532882565
2014-11,NVDA,0.022351499992969055
2014-11,FR,0.030653254191454933
2014-11,INTC,0.033992282576154165
2014-11,BNY,0.06546721108755613
2014-11,BKD,0.020760191627543622
2014-11,WY,0.1091604723836231
2014-12,CVCO,0.04341088383334319
2014-12,BN,0.050710585310568136
2014-12,LOW,0.03401360544217687
2014-12,ZION,0.023606754324045336
2014-12,NVDA,0.020419314657724737
2014-12,FR,0.03355974377073927
2014-12,BNY,0.06466580949630275
2014-12,BKD,0.030614661032983215
2014-12,WY,0.11513998528759625
2015-01,CVCO,0.045648953397862735
2015-01,BN,0.04987750618199283
2015-01,LOW,0.03605236350711728
2015-01,ZION,0.023586504401431584
2015-01,NVDA,0.019199769750050524
2015-01,FR,0.034348499974439055
2015-01,BNY,0.0644482321876279
2015-01,BKD,0.031168015207175808
2015-01,WY,0.11508506675923597
2015-02,CVCO,0.044038898474734654
2015-02,BN,0.05276840049067054
2015-02,LOW,0.0370676848405927
2015-02,ZION,0.020621535383202372
2015-02,NVDA,0.019125062425994814
2015-02,FR,0.037767004871974534
2015-02,BNY,0.059773324102329904
2015-02,BKD,0.02984283464314061
2015-02,WY,0.11959248019382275
2015-03,CVCO,0.0486176179680934
2015-03,BN,0.058637177484414826
2015-03,LOW,0.03316077340150945
2015-03,ZION,0.03127760492841585
2015-03,NVDA,0.02064053776794737
2015-03,FR,0.042722948223592926
2015-03,BNY,0.06375804732744071
2015-03,BKD,0.04447051017929939
2015-03,WY,0.12788039351938751
2015-04,CVCO,0.051480172642600276
2015-04,BN,0.058545800556876956
2015-04,LOW,0.03365846379458233
2015-04,ZION,0.031926430025507956
2015-04,NVDA,0.01979911375122086
2015-04,FR,0.043763378090509605
2015-04,BNY,0.06626524727143218
2015-04,BKD,0.04525552371333155
2015-04,WY,0.12205974352861272
2015-05,CVCO,0.04507351407551712
2015-05,BN,0.058941159305688225
2015-05,LOW,0.0313264237923784
2015-05,ZION,0.03358705587897545
2015-05,NVDA,0.021047328992694476
2015-05,FR,0.040383269389921435
2015-05,BNY,0.07015999268590713
2015-05,BKD,0.043520386496678776
2015-05,WY,0.11628456612765911
2015-06,CVCO,0.04417975086474522
2015-06,BN,0.058532955063811974
2015-06,LOW,0.03602436491751397
2015-06,ZION,0.02979980393759929
2015-06,NVDA,0.021161902768025175
2015-06,FR,0.044808969052550995
2015-06,BNY,0.05646192179356602
2015-06,BKD,0.047446184080130384
2015-06,WY,0.12873605462240417
2015-06,MAC,0.020265639338400192
2015-07,CVCO,0.0471677010355379
2015-07,BN,0.059317199380403106
2015-07,LOW,0.03538670342599575
2015-07,ZION,0.03361715563225065
2015-07,NVDA,0.019737685245880904
2015-07,FR,0.044449497257611735
2015-07,BNY,0.05609740937630907
2015-07,BKD,0.04483757036159705
2015-07,WY,0.12899279034106964
2015-07,MAC,0.018899056696028906
2015-08,CVCO,0.0468111800251099
2015-08,BN,0.06059563064676992
2015-08,LOW,0.037703490550853924
2015-08,ZION,0.03384368056865834
2015-08,NVDA,0.020058640000645132
2015-08,FR,0.0509110565605828
2015-08,BNY,0.05966110538114131
2015-08,BKD,0.043857316326527944
2015-08,WY,0.128754231334758
2015-08,MAC,0.020545436336999824
2015-09,CVCO,0.03963640689925202
2015-09,BN,0.05330172017195458
2015-09,LOW,0.03140112188170259
2015-09,ZION,0.033817414471161586
2015-09,NVDA,0.019081713048311487
2015-09,FR,0.045639936307116685
2015-09,BNY,0.05179448400182254
2015-09,BKD,0.04427119495613656
2015-09,WY,0.12843515956187018
2015-09,MAC,0.047158590933083055
2015-10,CVCO,0.038918041873488546
2015-10,BN,0.054977678755226606
2015-10,LOW,0.03228163221288766
2015-10,ZION,0.033135170210847956
2015-10,NVDA,0.02158810163081402
2015-10,FR,0.05119466779815484
2015-10,BNY,0.05256728500859856
2015-10,BKD,0.03824799593695601
2015-10,WY,0.1311398569128203
2015-10,MAC,0.049065601743053036
2015-11,CVCO,0.05180790813724273
2015-11,BN,0.056214721868661395
2015-11,LOW,0.031913047875651475
2015-11,ZION,0.031821102768170385
2015-11,NVDA,0.022841127173759697
2015-11,FR,0.0487026036686043
2015-11,BNY,0.05161408746404089
2015-11,BKD,0.03202154843754899
2015-11,WY,0.13072614099246743
2015-11,MAC,0.04975563882438777
2015-12,CVCO,0.038133033415132876
2015-12,BN,0.058214074283023186
2015-12,LOW,0.03588324336190869
2015-12,ZION,0.032612875901580664
2015-12,NVDA,0.017286862154253676
2015-12,FR,0.06364666149315842
2015-12,BNY,0.04987148957086111
2015-12,BKD,0.05436743772924149
2015-12,WY,0.13024650031537413
2015-12,MAC,0.060557487886444314
2016-01,CVCO,0.036159688642632255
2016-01,BN,0.05639698199561186
2016-01,LOW,0.03758467186282332
2016-01,ZION,0.03135554861245616
2016-01,NVDA,0.018953506663938382
2016-01,FR,0.06541424895781148
2016-01,BNY,0.04947613472098367
2016-01,BKD,0.047106429060567244
2016-01,WY,0.12807194407638664
2016-01,MAC,0.06597278206381176
2016-02,CVCO,0.03911534170777087
2016-02,BN,0.05758893736714511
2016-02,LOW,0.0382167227256346
2016-02,ZION,0.027993652637347766
2016-02,NVDA,0.01810062077784977
2016-02,FR,0.0654051364715229
2016-02,BNY,0.04694550541030166
2016-02,BKD,0.04464446367032319
2016-02,WY,0.11756967403283053
2016-02,MAC,0.0685072658294025
2016-03,CVCO,0.03779751045995366
2016-03,BN,0.06459536682097962
2016-03,LOW,0.042870884132617526
2016-03,ZION,0.03523499950247107
2016-03,FR,0.06735499400596087
2016-03,BNY,0.05681164502020915
2016-03,BKD,0.02721246381069261
2016-03,WY,0.1299114398487512
2016-03,MAC,0.06904422321517417
2016-04,CVCO,0.03890817559256676
2016-04,BN,0.06550436143013637
2016-04,LOW,0.04297689331897764
2016-04,ZION,0.035757712245330774
2016-04,FR,0.0641396240685265
2016-04,BNY,0.052837900179052474
2016-04,BKD,0.026875001206035195
2016-04,WY,0.14003701762220747
2016-04,MAC,0.06182895134430562
2016-05,CVCO,0.03543059550975615
2016-05,BN,0.06180237804670214
2016-05,LOW,0.04201162622027953
2016-05,ZION,0.03944892490206483
2016-05,FR,0.0627974505400236
2016-05,BNY,0.056264480691185066
2016-05,BKD,0.030320962434867482
2016-05,WY,0.1409130580452818
2016-05,MAC,0.0576144310178319
2016-06,CVCO,0.03827403470315329
2016-06,BN,0.0924876803749678
2016-06,LOW,0.040104651573898385
2016-06,ZION,0.029381905850622336
2016-06,FR,0.056488167491903364
2016-06,BNY,0.0506494986006612
2016-06,BKD,0.022028572663199606
2016-06,WY,0.1277357536535173
2016-06,MAC,0.061247097922289134
2016-07,CVCO,0.036301609630174106
2016-07,BN,0.08900686058202188
2016-07,LOW,0.039836317186262314
2016-07,ZION,0.026492498468611493
2016-07,FR,0.06427045353195016
2016-07,BNY,0.04703433435093167
2016-07,BKD,0.01906031050484015
2016-07,WY,0.12258529511041351
2016-07,MAC,0.06889268913680985
2016-08,CVCO,0.036475590358401686
2016-08,BN,0.08814610261199295
2016-08,LOW,0.03939082963651902
2016-08,ZION,0.027844572523931473
2016-08,FR,0.06449878534112481
2016-08,BNY,0.0454061582208763
2016-08,BKD,0.02160063988469612
2016-08,WY,0.1276407287047829
2016-08,MAC,0.06820922135380311
2016-09,CVCO,0.029146221402675334
2016-09,BN,0.09883722444472225
2016-09,LOW,0.032579593282493644
2016-09,ZION,0.03352176834604326
2016-09,FR,0.05596988686085761
2016-09,BNY,0.05194920198358128
2016-09,BKD,0.024373489394507647
2016-09,WY,0.1281319019044047
2016-09,MAC,0.058640793640871776
2016-10,CVCO,0.02753441343177807
2016-10,BN,0.10293457339111559
2016-10,LOW,0.030646993052381766
2016-10,ZION,0.03390279696262955
2016-10,FR,0.0551206973729819
2016-10,BNY,0.049585645550013185
2016-10,BKD,0.024647817369688206
2016-10,WY,0.1294000321673568
2016-10,MAC,0.057756724680921086
2016-11,CVCO,0.026542527222138165
2016-11,BN,0.10588381876188814
2016-11,LOW,0.029374775205008332
2016-11,ZION,0.03637746259906923
2016-11,FR,0.05330600330173483
2016-11,BNY,0.055837932373721005
2016-11,BKD,0.02106193742632849
2016-11,WY,0.12656071965339252
2016-11,MAC,0.052236531611054765
2016-12,CVCO,0.03133723975667697
2016-12,BN,0.1035480929594067
2016-12,LOW,0.02824117960694486
2016-12,ZION,0.039353011734656676
2016-12,FR,0.04250660454922823
2016-12,BNY,0.05427604841574442
2016-12,BKD,0.028073933488225542
2016-12,WY,0.1291514667819104
2016-12,MAC,0.041992824472522464
2017-01,CVCO,0.032635040565582314
2017-01,BN,0.10122324033245038
2017-01,LOW,0.028074656790594437
2017-01,ZION,0.04197720714323389
2017-01,FR,0.04476065474461651
2017-01,BNY,0.05347843389176132
2017-01,BKD,0.02956528217187628
2017-01,WY,0.12430410461973823
2017-01,MAC,0.0432100530010262
2017-02,CVCO,0.031587932794539836
2017-02,BN,0.1043066988915135
2017-02,LOW,0.028516517520012857
2017-02,ZION,0.04047651022631546
2017-02,FR,0.04057659551314634
2017-02,BNY,0.049873950784995014
2017-02,BKD,0.03505377473351971
2017-02,WY,0.12731365930651928
2017-02,MAC,0.04121467844567211
2017-03,CVCO,0.03165907611359212
2017-03,BN,0.09514618044218519
2017-03,LOW,0.026745385830952696
2017-03,ZION,0.01751738295876697
2017-03,FR,0.033906407240267986
2017-03,BNY,0.055890293768818544
2017-03,BKD,0.016852972115528372
2017-03,TPHS,0.026221097960707908
2017-03,WY,0.12131096103575684
2017-03,MAC,0.012695543620147402
2017-04,CVCO,0.03110343719127515
2017-04,BN,0.09674608991672734
2017-04,LOW,0.02975711840355372
2017-04,ZION,0.016492554160668492
2017-04,FR,0.03405751704702681
2017-04,BNY,0.05636107988861019
2017-04,BKD,0.015819967176409617
2017-04,TPHS,0.02253772319255605
2017-04,WY,0.12418330945525227
2017-04,MAC,0.012212973367807096
2017-05,CVCO,0.03163047423213007
2017-05,BN,0.0977349823008516
2017-05,LOW,0.030754848504442017
2017-05,ZION,0.01566898284290798
2017-05,FR,0.03587423019136357
2017-05,BNY,0.05620590998334957
2017-05,BKD,0.015253004448576185
2017-05,TPHS,0.02191285040697196
2017-05,WY,0.12338754780551947
2017-05,MAC,0.011801724660076264
2017-06,CVCO,0.031982440237033054
2017-06,BN,0.10331336946094906
2017-06,LOW,0.030259847018416112
2017-06,ZION,0.015646503551405323
2017-06,FR,0.03157405831350801
2017-06,FIX,0.0039017297184605784
2017-06,BNY,0.05509461397682185
2017-06,BKD,0.01834024085956808
2017-06,TPHS,0.023288985299570245
2017-06,WY,0.1327036730622311
2017-06,MAC,0.016392014978841993
2017-07,CVCO,0.036108424874346595
2017-07,BN,0.10269745477505017
2017-07,LOW,0.02859421682215267
2017-07,ZION,0.016461275912903493
2017-07,FR,0.030261323179147186
2017-07,FIX,0.004034085318216539
2017-07,BNY,0.057272636084242066
2017-07,BKD,0.018850982875318043
2017-07,TPHS,0.02376277050469933
2017-07,WY,0.13070483155303048
2017-07,MAC,0.01591569319061785
2017-08,CVCO,0.036103896198942345
2017-08,BN,0.10126095726891436
2017-08,LOW,0.02853698061840102
2017-08,ZION,0.016890024278944857
2017-08,FR,0.03208064938365234
2017-08,FIX,0.003599616665173306
2017-08,BNY,0.05944906972977535
2017-08,BKD,0.01809048157798726
2017-08,TPHS,0.023091531371478728
2017-08,WY,0.12807482433753592
2017-08,MAC,0.015639585065583255
2017-09,CVCO,0.027707566585763864
2017-09,BN,0.10706017450830076
2017-09,LOW,0.023429791105357083
2017-09,ZION,0.015575963278822023
2017-09,FR,0.032542012730262845
2017-09,FIX,0.0038095359275246606
2017-09,BNY,0.057206022222292915
2017-09,BKD,0.019319334921700296
2017-09,TPHS,0.02208741956108904
2017-09,WY,0.1204584421491941
2017-09,MAC,0.01849864331406723
2017-09,FPH,0.02316258918659283
2017-10,CVCO,0.029284963068621602
2017-10,BN,0.10775071908900667
2017-10,LOW,0.024430820779742457
2017-10,ZION,0.016222598626020015
2017-10,FR,0.030676999670785975
2017-10,FIX,0.003849579282527637
2017-10,BNY,0.055915959957423815
2017-10,BKD,0.016271516063197863
2017-10,TPHS,0.021626927730636673
2017-10,WY,0.12229528157206039
2017-10,MAC,0.018572455181877882
2017-10,FPH,0.021519680462662488
2017-11,TDW,0.011756848389678854
2017-11,CVCO,0.02550206229192265
2017-11,BN,0.11319662895570025
2017-11,LOW,0.024230655497830645
2017-11,ZION,0.016801051284535108
2017-11,FR,0.03434009207661835
2017-11,FIX,0.003856281960426428
2017-11,BNY,0.052384509103145196
2017-11,JBGS,0.006963103073809148
2017-11,TPHS,0.021893051427289555
2017-11,WY,0.12222393584207282
2017-11,MAC,0.029697386064106948
2017-11,FPH,0.02144248270376923
2017-12,TDW,0.010659729288318393
2017-12,CVCO,0.023856637331695494
2017-12,BN,0.1077098129427291
2017-12,LOW,0.024215673435538758
2017-12,ZION,0.01723346817308154
2017-12,FR,0.03469078328393069
2017-12,FIX,0.0035894476629426126
2017-12,BNY,0.053414916184827
2017-12,JBGS,0.007171938181894351
2017-12,TPHS,0.02051569947342532
2017-12,WY,0.11646255387003113
2017-12,MAC,0.03418231863622678
2017-12,FPH,0.022389265434947393
2018-01,TDW,0.009996468821853304
2018-01,CVCO,0.023543231447018823
2018-01,BN,0.11192157170704194
2018-01,LOW,0.0267367634984559
2018-01,ZION,0.017509276833794985
2018-01,FR,0.03344203001266661
2018-01,FIX,0.0036129964644592903
2018-01,BNY,0.05205267864381845
2018-01,JBGS,0.007454726928317534
2018-01,TPHS,0.020059392913528467
2018-01,WY,0.11495539542256816
2018-01,MAC,0.034341131437288355
2018-01,FPH,0.022333162874948166
2018-02,TDW,0.011238700443547205
2018-02,CVCO,0.023190245095163643
2018-02,BN,0.10563411505470982
2018-02,LOW,0.029683801845297123
2018-02,ZION,0.018266711834065915
2018-02,FR,0.032186193361494655
2018-02,FIX,0.003460751471919961
2018-02,BNY,0.05400626846179727
2018-02,JBGS,0.007110136661035902
