period,rebalance,n,priced_share
2019-12-31,2020-02-29,21,0.7906763549109626
2020-03-31,2020-05-31,21,0.8464103596053232
2020-06-30,2020-08-31,20,0.78710847992068
2020-09-30,2020-11-30,24,0.8538740442698064
2020-12-31,2021-02-28,31,0.8506066534384772
2021-03-31,2021-05-31,38,0.7838756015778334
2021-06-30,2021-08-31,34,0.7852134136988095
2021-09-30,2021-11-30,29,0.7753760802195164
2021-12-31,2022-02-28,30,0.9424630999197794
2022-03-31,2022-05-31,30,0.9346479035851948
2022-06-30,2022-08-31,33,0.9413945936820921
2022-09-30,2022-11-30,31,0.9361857107483806
2022-12-31,2023-02-28,30,0.9456998564800961
2023-03-31,2023-05-31,28,0.9618033250452918
2023-06-30,2023-08-31,29,0.9537695970990763
2023-09-30,2023-11-30,25,0.958053535490592
2023-12-31,2024-02-29,29,0.9458217259397353
2024-03-31,2024-05-31,32,0.9687592123819599
2024-06-30,2024-08-31,39,0.9756785699260349
2024-09-30,2024-11-30,34,0.9813697707721019
2024-12-31,2025-02-28,43,0.9863976453230141
2025-03-31,2025-05-31,39,0.974710956378739
2025-06-30,2025-08-31,47,0.9791616099127317
2025-09-30,2025-11-30,56,1.0
2025-12-31,2026-02-28,49,1.0
2026-03-31,2026-05-31,50,0.9750445501884022
2026-06-30,2026-08-31,45,0.9724523600404256
