period,rebalance,n,priced_share
2013-06-30,2013-08-31,33,0.7109153328926929
2013-09-30,2013-11-30,26,0.5567439182380884
2013-12-31,2014-02-28,39,0.6430911703404282
2014-03-31,2014-05-31,37,0.7222369097477987
2014-06-30,2014-08-31,42,0.7845671257125794
2014-09-30,2014-11-30,35,0.6668892808873266
2014-12-31,2015-02-28,36,0.6925292489759333
2015-03-31,2015-05-31,38,0.7459002603018204
2015-06-30,2015-08-31,40,0.7160620133627863
2015-09-30,2015-11-30,37,0.6728816073088255
2015-12-31,2016-02-29,40,0.7241200285416884
2016-03-31,2016-05-31,39,0.7174184335208553
2016-06-30,2016-08-31,37,0.7043515347250259
2016-09-30,2016-11-30,32,0.6675364228793161
2016-12-31,2017-02-28,31,0.5992980498071665
2017-03-31,2017-05-31,39,0.7857005089960016
2017-06-30,2017-08-31,38,0.6765273444520061
2017-09-30,2017-11-30,46,0.8546500156522654
2017-12-31,2018-02-28,37,0.7056124842308289
2018-03-31,2018-05-31,42,0.7793012045019
2018-06-30,2018-08-31,40,0.7401067895516291
2018-09-30,2018-11-30,39,0.711722821524589
2018-12-31,2019-02-28,40,0.788499346895946
2019-03-31,2019-05-31,42,0.7577676724557425
2019-06-30,2019-08-31,47,0.8631315741027422
2019-09-30,2019-11-30,45,0.7291010345619219
2019-12-31,2020-02-29,48,0.790220097013911
2020-03-31,2020-05-31,43,0.8127968608478884
2020-06-30,2020-08-31,52,0.8619269207063602
2020-09-30,2020-11-30,45,0.8199058663334551
2020-12-31,2021-02-28,46,0.8418110947672084
2021-03-31,2021-05-31,50,0.8314514271688138
2021-06-30,2021-08-31,44,0.7573305266940912
2021-09-30,2021-11-30,48,0.784095583685237
2021-12-31,2022-02-28,48,0.76159369893922
2022-03-31,2022-05-31,48,0.7513577949247405
2022-06-30,2022-08-31,47,0.8504837588648122
2022-09-30,2022-11-30,46,0.8411617781450829
2022-12-31,2023-02-28,48,0.8828262074223691
2023-03-31,2023-05-31,48,0.8548255765053667
2023-06-30,2023-08-31,45,0.8454182731699116
2023-09-30,2023-11-30,44,0.8324146639525489
2023-12-31,2024-02-29,49,0.9188682216518278
2024-03-31,2024-05-31,56,0.9515701771137981
2024-06-30,2024-08-31,55,0.9182145754815878
2024-09-30,2024-11-30,53,0.8795311391469077
2024-12-31,2025-02-28,53,0.9546831912739356
2025-03-31,2025-05-31,53,0.8629512028560922
2025-06-30,2025-08-31,55,0.9352521993388115
2025-09-30,2025-11-30,58,0.9779798930383078
2025-12-31,2026-02-28,58,0.9691135493481041
2026-03-31,2026-05-31,56,0.9664143788909986
2026-06-30,2026-08-31,57,0.9738542866447887
