period,rebalance,n,priced_share
2013-06-30,2013-08-31,39,0.6720864819589526
2013-09-30,2013-11-30,33,0.6037880275212155
2013-12-31,2014-02-28,41,0.715330707100564
2014-03-31,2014-05-31,38,0.6875937727946029
2014-06-30,2014-08-31,34,0.6377057527822514
2014-09-30,2014-11-30,39,0.673768142621807
2014-12-31,2015-02-28,40,0.6871993731091961
2015-03-31,2015-05-31,38,0.6832217830927907
2015-06-30,2015-08-31,38,0.6484905111116566
2015-09-30,2015-11-30,39,0.5926410753059337
2015-12-31,2016-02-29,41,0.7097520785847654
2016-03-31,2016-05-31,39,0.6869573287033124
2016-06-30,2016-08-31,45,0.788300047829248
2016-09-30,2016-11-30,45,0.8694717441647257
2016-12-31,2017-02-28,45,0.7663851803865173
2017-03-31,2017-05-31,48,0.809078104407803
2017-06-30,2017-08-31,49,0.7659848394491304
2017-09-30,2017-11-30,51,0.7982334211111243
2017-12-31,2018-02-28,48,0.737766207145363
2018-03-31,2018-05-31,46,0.6879174084994046
2018-06-30,2018-08-31,44,0.6297336666665453
2018-09-30,2018-11-30,48,0.7529611717422353
2018-12-31,2019-02-28,46,0.7673291557763179
2019-03-31,2019-05-31,47,0.7420856623158151
2019-06-30,2019-08-31,41,0.6029874779175917
2019-09-30,2019-11-30,52,0.8396106658111941
2019-12-31,2020-02-29,52,0.9121682477162218
2020-03-31,2020-05-31,47,0.7094964949556446
2020-06-30,2020-08-31,54,0.9208650782979033
2020-09-30,2020-11-30,47,0.8125441892043833
2020-12-31,2021-02-28,51,0.9189467367962213
2021-03-31,2021-05-31,44,0.8012466535434843
2021-06-30,2021-08-31,45,0.7254369691676225
2021-09-30,2021-11-30,48,0.8158269633319859
2021-12-31,2022-02-28,51,0.8917074146630761
2022-03-31,2022-05-31,51,0.8163505661891717
2022-06-30,2022-08-31,55,0.9279318922775214
2022-09-30,2022-11-30,54,0.8693549452820964
2022-12-31,2023-02-28,54,0.9148294829680015
2023-03-31,2023-05-31,54,0.9025420644811237
2023-06-30,2023-08-31,55,0.937595629064379
2023-09-30,2023-11-30,53,0.8595079561265697
2023-12-31,2024-02-29,54,0.9261368547200299
2024-03-31,2024-05-31,54,0.9087216776826053
2024-06-30,2024-08-31,53,0.942338652229697
2024-09-30,2024-11-30,50,0.8984627043925617
2024-12-31,2025-02-28,56,0.9592457410462769
2025-03-31,2025-05-31,55,0.9567274782344132
2025-06-30,2025-08-31,54,0.935558186086097
2025-09-30,2025-11-30,54,0.950572322149042
2025-12-31,2026-02-28,53,0.9407689532787549
2026-03-31,2026-05-31,55,0.9531904549530074
2026-06-30,2026-08-31,54,0.9396621413053768
