ticker,contribution,months_held,avg_weight_when_held,name,share_of_gains,cum_share_of_gains,rank
BRK-B,0.6351740754074486,155,0.3919730643173816,Berkshire Hathaway Inc Del,0.3145042503243071,0.3145042503243071,1
KGC,0.1725718482762274,155,0.039704506423358585,Kinross Gold Corp,0.08544835482206851,0.39995260514637565,2
MCY,0.17121552789730218,140,0.06906279817060713,Mercury Genl Corp New,0.08477677746951391,0.48472938261588955,3
NEM,0.1380841593673332,155,0.06337591972268314,Newmont Mining Corp,0.06837189473708802,0.5531012773529775,4
OLN,0.10182145710235307,81,0.07034233905283781,Olin Corp,0.05041654291756476,0.6035178202705423,5
SBUX,0.06814700064682058,96,0.041596890647424396,Starbucks Corp,0.03374275207395696,0.6372605723444993,6
VLO,0.061224389337608556,66,0.03218317487206563,Valero Energy Corp,0.030315044986425586,0.6675756173309249,7
INTC,0.05130493153761284,80,0.029929207977730833,Intel Corp,0.02540345970642178,0.6929790770373466,8
COST,0.05017779683353983,155,0.020074589740028886,Costco Whsl Corp New,0.024845362849443484,0.7178244398867901,9
DG,0.047352988547211636,111,0.05934452430183181,Dollar Gen Corp New,0.02344666877989783,0.741271108666688,10
CMI,0.04553150113863704,93,0.02694826282657333,Cummins Inc,0.02254476557872981,0.7638158742454177,11
FIVE,0.0441957324812489,24,0.036607243768473074,Five Below Inc,0.0218833643401338,0.7856992385855516,12
NXPI,0.03955748827075665,93,0.019053775692022473,Nxp Semiconductors N V,0.01958675373412603,0.8052859923196776,13
DLTR,0.03921271905842895,57,0.04512154010025964,Dollar Tree Inc,0.01941604244905277,0.8247020347687304,14
MRK,0.03865464136745186,155,0.024767216626548294,Merck & Co Inc New,0.01913971220728262,0.843841746976013,15
WAFD,0.03556269174480042,134,0.021741214102755188,Washington Fed Inc,0.017608744027435667,0.8614504910034486,16
MSFT,0.029703530716054142,35,0.040990666116052045,Microsoft Corp,0.01470760067442149,0.8761580916778701,17
DINO,0.02557205215217777,51,0.03254548843876024,Hf Sinclair,0.012661913328587402,0.8888200050064574,18
TRV,0.02413136580322242,155,0.014964514257331292,Travelers Companies Inc,0.011948562457269158,0.9007685674637266,19
SWKS,0.023459037774717643,12,0.03586445134425758,Skyworks Solutions Inc,0.011615661555352978,0.9123842290190796,20
AXP,0.01992628633785449,135,0.012115953609823668,American Express Co,0.009866431879188937,0.9222506608982685,21
DIS,0.01972661251264736,96,0.025993922121046186,Disney Walt Co,0.009767564074066584,0.932018224972335,22
EQNR,0.019199564564830962,96,0.017434544342164373,Equinor Asa,0.009506598102483707,0.9415248230748187,23
HXL,0.019060468451760487,84,0.02500134551438766,Hexcel Corp New,0.009437725142364557,0.9509625482171832,24
JNJ,0.017666588232034437,47,0.029594926931467556,Johnson & Johnson,0.008747550164323126,0.9597100983815063,25
NKE,0.013117047511819701,96,0.009040729839023287,Nike Inc,0.006494860785253005,0.9662049591667593,26
KO,0.01141078468087138,155,0.01002540786688249,Coca Cola Co,0.005650010635851995,0.9718549698026113,27
PEP,0.01127772186586058,77,0.011979364266693016,Pepsico Inc,0.005584125042435468,0.9774390948450468,28
CNA,0.009285382465248614,50,0.013798349082200385,Cna Finl Corp,0.0045976250673237665,0.9820367199123705,29
GPC,0.006640285374177923,15,0.015207225712124208,Genuine Parts Co,0.0032879143756074,0.9853246342879779,30
