ticker,contribution,active,months_held,avg_weight_when_held,first_held,last_held,name,share_of_outperformance,cum_share_of_outperformance,rank
MU,0.15455297746559155,0.10663498927702557,26,0.10271073311850441,2023-07-31,2025-08-31,Micron Technology Inc,0.4888528520255064,0.4888528520255064,1
CLF,0.07248222896332725,0.04434526764015702,18,0.10178007991910176,2025-03-31,2026-08-31,Cleveland-Cliffs Inc,0.20329453499927094,0.6921473870247773,2
CVS,0.06398325522013078,0.025093762726889065,32,0.08171355408940581,2023-07-31,2026-08-31,Cvs Health Corp,0.11503876504570547,0.8071861520704827,3
TSM,0.026058944839727576,0.016457703069292232,38,0.018636831223926613,2023-07-31,2026-08-31,Taiwan Semiconductor Mfg Ltd,0.07544798511032262,0.8826341371808053,4
BNS,0.013567635121040214,0.005268079112811974,38,0.015271224585700712,2023-07-31,2026-08-31,Bank N S Halifax,0.024150754986280876,0.9067848921670861,5
GM,0.013887626413122049,0.00479127146783596,38,0.01628537217092583,2023-07-31,2026-08-31,General Mtrs Co,0.021964898554968713,0.9287497907220549,6
GTX,0.004193290080968044,0.0027486734476059793,38,0.00252149775021234,2023-07-31,2026-08-31,Garrett Motion Inc,0.012600900166625352,0.9413506908886803,7
GE,0.004267540023091183,0.002502288104538815,14,0.006565518188282028,2023-07-31,2024-08-31,General Electric Co,0.011471381811793802,0.9528220727004741,8
WEN,0.0017169497856460156,0.001903431686703517,3,0.017397696787909495,2026-06-30,2026-08-31,Wendys Co,0.008726010242880097,0.9615480829433543,9
FNV,0.0024173985719430618,0.0017108345638999923,24,0.0021673509886924913,2024-03-31,2026-02-28,Franco Nev Corp,0.007843076288342769,0.969391159231697,10
JNJ,0.00752390573662995,0.0016814615901621513,38,0.010674397954736283,2023-07-31,2026-08-31,Johnson & Johnson,0.0077084200926459635,0.977099579324343,11
META,0.0032411093505211,0.0015553076719202407,14,0.0052658193923059305,2023-07-31,2024-11-30,Facebook Inc,0.00713008550336273,0.9842296648277057,12
CCAP,0.008901193480474186,0.0011191996213703505,14,0.0281504404522487,2023-07-31,2024-08-31,Crescent Cap Bdc Inc,0.005130810539788183,0.9893604753674938,13
CVX,0.0012294478420082073,0.0006028684315781425,2,0.03657755851993314,2023-07-31,2023-08-31,Chevron Corp,0.0027637640719171967,0.9921242394394111,14
DLTR,0.00043446752524955556,0.00041760018681722343,3,0.003277213413153589,2025-12-31,2026-02-28,Dollar Tree Inc,0.0019144283102203758,0.9940386677496315,15
FHN,0.0006100716564068388,0.00028874491134465356,14,0.0012573028009355038,2023-07-31,2024-08-31,First Horizon Corporation,0.0013237097351975573,0.995362377484829,16
XERS,0.0003973982907323489,0.000288062450981299,21,0.0003968290079959845,2023-09-30,2025-05-31,Xeris Biopharma Holdings Inc,0.001320581093301664,0.9966829585781307,17
TSAT,0.00031223020135262493,0.0002495540314906942,8,0.0004589995645506589,2023-07-31,2024-02-29,Telesat Corp,0.0011440447535635723,0.9978270033316943,18
BN,0.0003595757722077154,0.00011863913787873646,11,0.0012586141704685001,2023-07-31,2024-05-31,Brookfield Asset Mgmt Inc,0.0005438841538512072,0.9983708874855455,19
KKR,0.0011422409693230158,0.00011377082874044684,32,0.0023012764894695067,2023-07-31,2026-02-28,Kkr & Co Inc,0.0005215660871178572,0.9988924535726633,20
CNI,0.00019430466314376897,8.39403274070267e-05,6,0.001603507203438979,2026-03-31,2026-08-31,Canadian National Railway Co,0.0003848124216177947,0.9992772659942811,21
WBD,6.499282549850543e-05,7.766957274105896e-05,3,0.0011723099156956986,2026-06-30,2026-08-31,Warner Bros Discovery Inc,0.0003560650440113055,0.9996333310382924,22
FNF,7.292906559524494e-05,6.489332689701403e-05,2,0.0005061770137132775,2023-07-31,2023-08-31,Fidelity National Financial,0.0002974941728424178,0.9999308252111349,23
