period,rebalance,n,priced_share
2013-06-30,2013-08-31,45,0.9813833454276584
2013-09-30,2013-11-30,47,0.9866195618129957
2013-12-31,2014-02-28,45,0.9825005361173935
2014-03-31,2014-05-31,46,0.9860314982587083
2014-06-30,2014-08-31,48,0.9866247322471124
2014-09-30,2014-11-30,45,0.9843595479089374
2014-12-31,2015-02-28,41,0.9764805433477657
2015-03-31,2015-05-31,43,0.977402210382123
2015-06-30,2015-08-31,43,0.9783476707366657
2015-09-30,2015-11-30,47,0.9589988849610657
2015-12-31,2016-02-29,47,0.9654217013719002
2016-03-31,2016-05-31,47,0.9703304793438378
2016-06-30,2016-08-31,46,0.958806860551827
2016-09-30,2016-11-30,48,0.9785651278847223
2016-12-31,2017-02-28,45,0.9708945658003101
2017-03-31,2017-05-31,45,0.9645049957294163
2017-06-30,2017-08-31,48,0.9748660449654991
2017-09-30,2017-11-30,49,0.9844662583756218
2017-12-31,2018-02-28,51,0.9863374725215314
2018-03-31,2018-05-31,50,0.9728288420611668
2018-06-30,2018-08-31,50,0.9750519042805674
2018-09-30,2018-11-30,51,0.9767680076026914
2018-12-31,2019-02-28,49,0.9465664687706664
2019-03-31,2019-05-31,50,0.9853417808480093
2019-06-30,2019-08-31,50,0.9711218696638839
2019-09-30,2019-11-30,49,0.961034434495393
2019-12-31,2020-02-29,56,0.9944155970623669
2020-03-31,2020-05-31,55,0.9906257472993532
2020-06-30,2020-08-31,56,0.9922291856858532
2020-09-30,2020-11-30,59,0.9940135355373956
2020-12-31,2021-02-28,58,0.9910987024521343
2021-03-31,2021-05-31,58,0.9896766658040527
2021-06-30,2021-08-31,60,0.9999999999999999
2021-09-30,2021-11-30,59,0.9948072962493512
2021-12-31,2022-02-28,58,0.9911375900426044
2022-03-31,2022-05-31,59,0.9942274073655185
2022-06-30,2022-08-31,59,0.9883976416441779
2022-09-30,2022-11-30,59,0.9923672142214897
2022-12-31,2023-02-28,60,1.0
2023-03-31,2023-05-31,60,0.9999999999999999
2023-06-30,2023-08-31,60,1.0
2023-09-30,2023-11-30,60,0.9999999999999998
2023-12-31,2024-02-29,60,1.0
2024-03-31,2024-05-31,60,1.0
2024-06-30,2024-08-31,58,0.9872997654437408
2024-09-30,2024-11-30,59,0.9907170109338316
2024-12-31,2025-02-28,60,1.0
2025-03-31,2025-05-31,60,1.0
2025-06-30,2025-08-31,59,0.9942044938850326
2025-09-30,2025-11-30,60,1.0
2025-12-31,2026-02-28,59,0.9956388390372594
2026-03-31,2026-05-31,57,0.9853027521753628
2026-06-30,2026-08-31,59,0.9875928299952929
