period,rebalance,n,priced_share
2013-12-31,2014-02-28,14,0.4500763943015197
2014-03-31,2014-05-31,20,0.536538827983079
2014-06-30,2014-08-31,23,0.5533159960981225
2014-09-30,2014-11-30,20,0.6038351211565735
2014-12-31,2015-02-28,21,0.643330352316405
2015-03-31,2015-05-31,27,0.7225975839073563
2015-06-30,2015-08-31,25,0.7176865075323471
2015-09-30,2015-11-30,24,0.6534151415940576
2015-12-31,2016-02-29,20,0.740224306996886
2016-03-31,2016-05-31,18,0.8134610027807957
2016-06-30,2016-08-31,19,0.7165999740207657
2016-09-30,2016-11-30,25,0.7601391018046156
2016-12-31,2017-02-28,21,0.7176356724273657
2017-03-31,2017-05-31,23,0.661334386257588
2017-06-30,2017-08-31,22,0.6523755884373811
2017-09-30,2017-11-30,19,0.5766935396493538
2017-12-31,2018-02-28,18,0.6165470540532679
2018-03-31,2018-05-31,26,0.7883103237393317
2018-06-30,2018-08-31,29,0.6283103908593738
2018-09-30,2018-11-30,15,0.6189538834873132
2018-12-31,2019-02-28,0,0.0
