ticker,contribution,months_held,avg_weight_when_held,name,share_of_gains,cum_share_of_gains,rank
MA,0.3584038276000442,155,0.14729122798543548,Mastercard Inc,0.17616822889844228,0.17616822889844228,1
MCO,0.3009814877065452,155,0.12326158453966739,Moodys Corp,0.14794310645490943,0.3241113353533517,2
AMT,0.21553611952888474,155,0.12567333424771535,American Tower Corp New,0.10594366889245214,0.43005500424580384,3
ORLY,0.1962047056196073,155,0.0705866323040116,O Reilly Automotive Inc New,0.09644159138032096,0.5264965956261248,4
V,0.17858642912376044,155,0.07722183300064782,Visa Inc,0.0877815818394072,0.614278177465532,5
KKR,0.1301106000382711,99,0.07002841001637813,Kkr & Co L P Del,0.06395398766565234,0.6782321651311843,6
MKL,0.09099417643580028,98,0.0822708730565128,Markel Corp,0.044726874180194526,0.7229590393113788,7
ROP,0.08731841083869601,147,0.059910456693387494,Roper Inds Inc New,0.04292010465034923,0.7658791439617281,8
SBAC,0.07636283824756845,105,0.04763191607914937,Sba Communications Corp,0.037535051056275893,0.8034141950180039,9
DHR,0.06833925202260227,147,0.03047743900889438,Danaher Corp Del,0.033591173045453955,0.8370053680634579,10
DLTR,0.059149198395741204,131,0.04889492798339711,Dollar Tree Inc,0.029073934817930015,0.8660793028813879,11
BN,0.04748014245642333,42,0.08369795030868546,Brookfield Corp,0.023338178781193358,0.8894174816625813,12
VRSK,0.042773224738285265,149,0.027297849664180803,Verisk Analytics Inc,0.021024561308055134,0.9104420429706364,13
KMX,0.029078525928208754,147,0.038081996322103635,Carmax Inc,0.01429312975269502,0.9247351727233314,14
LYV,0.026549598298217063,44,0.04081390728728058,Live Nation Entertainment In,0.013050071874180566,0.937785244597512,15
ADBE,0.023719335659139234,42,0.04582039617356213,Adobe Inc,0.011658897120879157,0.9494441417183912,16
ABNB,0.017490135762445194,24,0.03633532930864642,Airbnb Inc,0.008597023812763813,0.958041165531155,17
AAPL,0.01670221097624995,17,0.023667260115882122,Apple Inc,0.008209730755603441,0.9662508962867585,18
BRK-B,0.010790719190458868,155,0.007866414311853772,Berkshire Hathaway Inc Del,0.005304022284173109,0.9715549185709317,19
HIG,0.006860735686812853,20,0.00807486084127087,Hartford Finl Svcs Group Inc,0.0033722956112927664,0.9749272141822245,20
ALRM,0.0061203326176785,93,0.0049733068130214005,Alarm Com Hldgs Inc,0.003008361168310401,0.9779355753505349,21
CCC,0.005528370441640745,27,0.014461784935142748,Ccc Intelligent Solutions Hl,0.002717390703999918,0.9806529660545348,22
LPLA,0.005231283049421238,29,0.02876153085429487,Lpl Finl Hldgs Inc,0.002571361683981268,0.9832243277385161,23
EQIX,0.005003801546219426,9,0.017136743698899837,Equinix Inc,0.002459546434142643,0.9856838741726587,24
LKQ,0.0047057349565306494,36,0.02091574192053053,Lkq Corp,0.002313036103739955,0.9879969102763987,25
MNRO,0.003631314133322606,53,0.019894044441713738,Monro Muffler Brake Inc,0.0017849200543561565,0.9897818303307548,26
NOW,0.003282239739153146,3,0.016573598493204507,Servicenow Inc,0.0016133375738162,0.991395167904571,27
BAM,0.002570240995751377,18,0.008792870635987758,Brookfield Asset Managmt Ltd,0.001263364867210567,0.9926585327717816,28
ROST,0.0024770588491098548,11,0.061514876432492246,Ross Stores Inc,0.0012175625278529896,0.9938760952996346,29
SOPH,0.0024261841307965408,24,0.0014153015480090824,Sophia Genetics Sa,0.0011925557943005642,0.9950686510939352,30
FTV,0.0019003694335464356,12,0.008563217580739073,Fortive Corp,0.00093409916853402,0.9960027502624692,31
UBER,0.0013869650350769342,3,0.011375667785941193,Uber Technologies Inc,0.0006817426460250763,0.9966844929084943,32
AMX,0.00125248935395999,2,0.007139146667214987,America Movil Sab De Cv,0.0006156430657529575,0.9973001359742472,33
FDS,0.00113680990123825,11,0.0074858247976078455,Factset Resh Sys Inc,0.0005587825002774353,0.9978589184745246,34
BAC,0.0008917848856626676,2,0.006227487852731776,Bank Of America Corporation,0.00043834399012309164,0.9982972624646477,35
LAMR,0.0007189965671874146,90,0.0007118394649536098,Lamar Advertising Co,0.00035341238589342306,0.998650674850541,36
GSHD,0.0005735034751132738,90,0.0017679185361600283,Goosehead Ins Inc,0.0002818973562708538,0.9989325722068119,37
TDG,0.0004978747099790343,17,0.0007857041108443216,Transdigm Group Inc,0.00024472312825913933,0.999177295335071,38
BOC,0.00040957463592485244,30,0.0008647094737266811,Boston Omaha Corp,0.00020132050122278512,0.9993786158362938,39
CSX,0.00037604358206226205,53,0.0003793846220344785,Csx Corp,0.00018483879562375126,0.9995634546319175,40
DLTH,0.00027635575728119895,15,0.001713148061347875,Duluth Hldgs Inc,0.00013583868406797845,0.9996992933159855,41
DSGX,0.00020560845164677957,18,0.000626972506714199,Descartes Sys Group Inc,0.00010106386702316484,0.9998003571830086,42
CCI,0.00016372303528505987,30,0.0006025886628281594,Crown Castle Intl Corp,8.047569510957593e-05,0.9998808328781182,43
WMB,0.00010852488603062019,24,0.0003415295416818204,Williams Cos Inc Del,5.3343841474692166e-05,0.999934176719593,44
DG,8.338013093521957e-05,6,0.02169583146425703,Dollar Gen Corp New,4.0984300001867606e-05,0.9999751610195948,45
MAR,2.2231533466988162e-05,6,5.184813861901243e-05,Marriott Intl Inc New,1.092758942559705e-05,0.9999860886090204,46
EPD,1.7649097998080286e-05,2,0.00041140503606049215,Enterprise Prods Partners L,8.675159405514295e-06,0.9999947637684259,47
PYPL,9.489250580960035e-06,3,8.831632098634116e-05,Paypal Hldgs Inc,4.6643041722388055e-06,0.9999994280725981,48
GOOG,1.1635524251344517e-06,3,5.994826514782807e-06,Alphabet Inc,5.71927401944963e-07,1.0,49
TTD,-7.169424973381239e-07,9,2.0608653557798107e-05,The Trade Desk Inc,,,50
DIS,-1.5566447966629824e-06,3,8.976112401145112e-05,Disney Walt Co,,,51
PRM,-5.656366132974187e-05,3,0.001002892238343549,Perimeter Solutions Inc,,,52
TDUP,-8.816915850997419e-05,18,7.411512239562256e-05,Thredup Inc,,,53
AIG,-0.0004146033601139779,21,0.0010558404498493767,American Intl Group Inc,,,54
OLLI,-0.001234294146090127,27,0.0023302137605992674,Ollies Bargain Outlt Hldgs I,,,55
SNOW,-0.001241728129878706,6,0.014048640112771444,Snowflake Inc,,,56
DBRG,-0.0033901032593467778,48,0.0046602563751354025,Digitalbridge Group Inc,,,57
CPRT,-0.006390061793353974,12,0.023944659382442432,Copart Inc,,,58
CRM,-0.009624419244272162,21,0.0407143578291215,Salesforce Com Inc,,,59
FICO,-0.019364282001331137,12,0.035167604058339234,Fair Isaac Corp,,,60
CSGP,-0.04827435727162725,78,0.0535459173397383,Costar Group Inc,,,61
