period,rebalance,n,priced_share
2013-06-30,2013-08-31,13,0.903290247015605
2013-09-30,2013-11-30,13,0.8783098267265408
2013-12-31,2014-02-28,13,0.836778323455671
2014-03-31,2014-05-31,12,0.6580993547862626
2014-06-30,2014-08-31,11,0.60612181896642
2014-09-30,2014-11-30,11,0.574971601260261
2014-12-31,2015-02-28,11,0.6279561898285654
2015-03-31,2015-05-31,15,0.7568963735391915
2015-06-30,2015-08-31,14,0.7252561929619039
2015-09-30,2015-11-30,12,0.7246754679444928
2015-12-31,2016-02-29,11,0.697717608230503
2016-03-31,2016-05-31,9,0.6517052707482729
2016-06-30,2016-08-31,10,0.6209354406191323
2016-09-30,2016-11-30,9,0.6343477878848137
2016-12-31,2017-02-28,9,0.7712534174676663
2017-03-31,2017-05-31,9,0.7504092727348778
2017-06-30,2017-08-31,12,0.7729901876691087
2017-09-30,2017-11-30,11,0.7641971874220594
2017-12-31,2018-02-28,12,0.768558819422945
2018-03-31,2018-05-31,14,0.7623447920761767
2018-06-30,2018-08-31,14,0.7411503802446123
2018-09-30,2018-11-30,15,0.7397391113360989
2018-12-31,2019-02-28,14,0.726445388164976
2019-03-31,2019-05-31,16,0.793819335192895
2019-06-30,2019-08-31,19,0.8316891103489105
2019-09-30,2019-11-30,19,0.9513580940153269
2019-12-31,2020-02-29,18,0.9308825986770334
2020-03-31,2020-05-31,17,0.8846063776806742
2020-06-30,2020-08-31,17,0.878442780798015
2020-09-30,2020-11-30,21,0.8831166306390614
2020-12-31,2021-02-28,23,0.8854026889370847
2021-03-31,2021-05-31,24,0.8905285644178863
2021-06-30,2021-08-31,18,0.8842378375402318
2021-09-30,2021-11-30,18,0.8520765929191805
2021-12-31,2022-02-28,18,0.8122308417192066
2022-03-31,2022-05-31,21,0.8921254075356008
2022-06-30,2022-08-31,16,0.8858849848032032
2022-09-30,2022-11-30,23,0.9095531112800029
2022-12-31,2023-02-28,15,0.9035370031692028
2023-03-31,2023-05-31,15,0.890143457433753
2023-06-30,2023-08-31,17,0.9011943027257396
2023-09-30,2023-11-30,17,0.9148247583536536
2023-12-31,2024-02-29,18,0.8940468309773524
2024-03-31,2024-05-31,21,0.8958511440212303
2024-06-30,2024-08-31,21,0.8992755090217645
2024-09-30,2024-11-30,6,0.43320439637234504
2024-12-31,2025-02-28,4,0.36957642947149993
2025-03-31,2025-05-31,4,1.0
2025-06-30,2025-08-31,4,1.0
2025-09-30,2025-11-30,3,1.0
2025-12-31,2026-02-28,2,1.0
2026-03-31,2026-05-31,1,1.0
