period,rebalance,n,priced_share
2018-12-31,2019-02-28,32,1.0
2019-03-31,2019-05-31,21,0.9403288515215036
2019-06-30,2019-08-31,24,0.9669041100732483
2019-09-30,2019-11-30,23,0.9580086779809356
2019-12-31,2020-02-29,20,0.9502528778156054
2020-03-31,2020-05-31,29,0.9591764727294386
2020-06-30,2020-08-31,39,0.8883757617260902
2020-09-30,2020-11-30,36,0.9005040082597353
2020-12-31,2021-02-28,37,0.9592196282532934
2021-03-31,2021-05-31,30,0.9163353203871754
2021-06-30,2021-08-31,38,0.917073104080034
2021-09-30,2021-11-30,44,0.9447615127182645
2021-12-31,2022-02-28,38,0.9694200444280514
2022-03-31,2022-05-31,23,0.9845161799331267
2022-06-30,2022-08-31,23,0.9937177119060908
2022-09-30,2022-11-30,32,0.996908688046477
2022-12-31,2023-02-28,29,0.9988160376143506
2023-03-31,2023-05-31,34,0.9991372406110672
2023-06-30,2023-08-31,36,0.9701452632543617
2023-09-30,2023-11-30,35,0.9998554347031502
2023-12-31,2024-02-29,28,1.0
2024-03-31,2024-05-31,33,0.9873430068190131
2024-06-30,2024-08-31,35,0.9999999999999999
2024-09-30,2024-11-30,33,0.9858322681780527
2024-12-31,2025-02-28,34,0.9860294184043904
2025-03-31,2025-05-31,40,0.9580812390176684
2025-06-30,2025-08-31,32,0.9680935096732384
2025-09-30,2025-11-30,37,0.958089470216932
2025-12-31,2026-02-28,41,0.9526864011438344
2026-03-31,2026-05-31,42,0.9456061606783083
2026-06-30,2026-08-31,53,0.9792675716904534
