period,rebalance,n,priced_share
2013-06-30,2013-08-31,39,0.7083992481652579
2013-09-30,2013-11-30,42,0.6949069264715731
2013-12-31,2014-02-28,41,0.7139482160420088
2014-03-31,2014-05-31,37,0.6339537076692884
2014-06-30,2014-08-31,40,0.661793550004349
2014-09-30,2014-11-30,42,0.6894878133643916
2014-12-31,2015-02-28,41,0.7073455793586846
2015-03-31,2015-05-31,40,0.6558996699234206
2015-06-30,2015-08-31,36,0.5449123400204191
2015-09-30,2015-11-30,37,0.5820080678469672
2015-12-31,2016-02-29,35,0.7180186448635685
2016-03-31,2016-05-31,39,0.7717433940215178
2016-06-30,2016-08-31,33,0.7872300377025192
2016-09-30,2016-11-30,40,0.8133813539788972
2016-12-31,2017-02-28,44,0.8677874440639939
2017-03-31,2017-05-31,44,0.8457513808390702
2017-06-30,2017-08-31,39,0.823017242296622
2017-09-30,2017-11-30,46,0.9075913659703534
2017-12-31,2018-02-28,48,0.9175447530452386
2018-03-31,2018-05-31,47,0.9323796899516849
2018-06-30,2018-08-31,47,0.8783834476049338
2018-09-30,2018-11-30,51,0.9010507839661828
2018-12-31,2019-02-28,46,0.9271180144070451
2019-03-31,2019-05-31,42,0.8909571536757673
2019-06-30,2019-08-31,42,0.9124149683139949
2019-09-30,2019-11-30,46,0.9282520748944687
2019-12-31,2020-02-29,49,0.9316583628305527
2020-03-31,2020-05-31,53,0.96570317165927
2020-06-30,2020-08-31,53,0.9483517326682456
2020-09-30,2020-11-30,54,0.9362885102452569
2020-12-31,2021-02-28,56,0.9601173246994534
2021-03-31,2021-05-31,57,0.9639767330670921
2021-06-30,2021-08-31,58,0.9652720257792661
2021-09-30,2021-11-30,58,0.9691634892677709
2021-12-31,2022-02-28,57,0.966895111327281
2022-03-31,2022-05-31,56,0.9756118221630912
2022-06-30,2022-08-31,56,0.9794313932827723
2022-09-30,2022-11-30,56,0.9784469494144534
2022-12-31,2023-02-28,56,0.9764515634686232
2023-03-31,2023-05-31,56,0.9769870071846001
2023-06-30,2023-08-31,57,0.9684696286019333
2023-09-30,2023-11-30,56,0.9678906461991852
2023-12-31,2024-02-29,57,0.9655505547122955
2024-03-31,2024-05-31,59,0.9903093173664352
2024-06-30,2024-08-31,60,1.0
2024-09-30,2024-11-30,60,1.0
2024-12-31,2025-02-28,59,0.9917434739801453
2025-03-31,2025-05-31,58,0.9769707480703123
2025-06-30,2025-08-31,60,0.9999999999999999
2025-09-30,2025-11-30,58,0.9900053835477431
2025-12-31,2026-02-28,60,0.9999999999999999
2026-03-31,2026-05-31,60,0.9999999999999999
2026-06-30,2026-08-31,59,0.9924298599360175
