month,ticker,weight
2017-07,MU,0.049615631907773565
2017-07,GOOG,0.09813981168880821
2017-07,META,0.07142095881664728
2017-07,HCA,0.012218343705007292
2017-07,URI,0.02410228941729291
2017-07,WHR,0.0225506038804198
2017-08,MU,0.04613008166222348
2017-08,GOOG,0.09921250577316776
2017-08,META,0.0790450375657977
2017-08,HCA,0.011113911604286085
2017-08,URI,0.025115181428857537
2017-08,WHR,0.020667306460142122
2017-09,MU,0.08502394260308872
2017-09,GOOG,0.11734171107390089
2017-09,META,0.07852299721570946
2017-09,HCA,0.003227958214893195
2017-09,URI,0.028728695674438868
2017-09,BABA,0.11488410120214074
2017-09,WHR,0.01650907267276441
2017-10,MU,0.10018029953591484
2017-10,GOOG,0.11475252573837927
2017-10,META,0.07472567585160436
2017-10,HCA,0.0031281847929344004
2017-10,URI,0.032335105970371786
2017-10,BABA,0.11065370530783544
2017-10,WHR,0.01699297815476964
2017-11,MU,0.10772630118923567
2017-11,GOOG,0.11609759269081643
2017-11,META,0.07515928924713654
2017-11,HCA,0.0028379464196887443
2017-11,URI,0.03147235786433862
2017-11,BABA,0.11306371179119677
2017-11,WHR,0.014415649686161987
2017-12,MU,0.12875421304584356
2017-12,GOOG,0.104574909961082
2017-12,META,0.10824077333842157
2017-12,HCA,0.0028068416140471847
2017-12,URI,0.024818338492582852
2017-12,BABA,0.11810906178698796
2017-12,WHR,0.012957503473519287
2018-01,MU,0.12386720327886508
2018-01,GOOG,0.10625058524150563
2018-01,META,0.10691251531917276
2018-01,HCA,0.0028767165294465214
2018-01,URI,0.026532216414484992
2018-01,BABA,0.1140597784729589
2018-01,WHR,0.012856054675685943
2018-02,MU,0.12318575841075381
2018-02,GOOG,0.11111521192070149
2018-02,META,0.10591195316730223
2018-02,HCA,0.0030987775654429356
2018-02,URI,0.02614518592981094
2018-02,BABA,0.12639892418346826
2018-02,WHR,0.012936262304674836
2018-03,MU,0.14889197405371699
2018-03,GOOG,0.049012030387235
2018-03,META,0.12847331215384064
2018-03,HCA,0.006394533710575491
2018-03,URI,0.017236339543222384
2018-03,BABA,0.09808568214328599
2018-03,PCG,0.006668933139234799
2018-04,MU,0.16131844124710387
2018-04,GOOG,0.046428790547553674
2018-04,META,0.11676485173724958
2018-04,HCA,0.006338695635583624
2018-04,URI,0.017246498110267672
2018-04,BABA,0.0980948396458607
2018-04,PCG,0.007231545246008382
2018-05,MU,0.1451910317714723
2018-05,GOOG,0.046721454529357886
2018-05,META,0.12827714042506874
2018-05,HCA,0.006385279129750677
2018-05,URI,0.015285604978424966
2018-05,BABA,0.0973888939317434
