period,rebalance,n,priced_share
2014-12-31,2015-02-28,6,0.7449215655205197
2015-03-31,2015-05-31,5,0.6997533766119591
2015-06-30,2015-08-31,11,0.8502273772418374
2015-09-30,2015-11-30,10,0.886628913009281
2015-12-31,2016-02-29,10,0.8064290861073461
2016-03-31,2016-05-31,10,0.7822805526705064
2016-06-30,2016-08-31,12,0.7346193001382705
2016-09-30,2016-11-30,11,0.6878668436546207
2016-12-31,2017-02-28,14,0.7582438885999339
2017-03-31,2017-05-31,13,0.7640982701181165
2017-06-30,2017-08-31,14,0.7605814781558657
2017-09-30,2017-11-30,12,0.7223598835549225
2017-12-31,2018-02-28,11,0.6385174701923186
2018-03-31,2018-05-31,14,0.7438397055469214
2018-06-30,2018-08-31,13,0.6671338122232622
2018-09-30,2018-11-30,13,0.6741258661374918
2018-12-31,2019-02-28,16,0.6935693779009416
2019-03-31,2019-05-31,17,0.7739003980954812
2019-06-30,2019-08-31,14,0.794249472604093
2019-09-30,2019-11-30,15,0.7817204555899657
2019-12-31,2020-02-29,15,0.7890407013897995
2020-03-31,2020-05-31,16,0.8478874396704785
2020-06-30,2020-08-31,17,0.8686755891995459
2020-09-30,2020-11-30,26,0.894809543535281
2020-12-31,2021-02-28,30,0.8912268635019007
2021-03-31,2021-05-31,33,0.8720820805493026
2021-06-30,2021-08-31,43,0.8657787620573786
2021-09-30,2021-11-30,44,0.8206582470138386
2021-12-31,2022-02-28,40,0.7982874333103898
2022-03-31,2022-05-31,33,0.8027120333068091
2022-06-30,2022-08-31,25,0.8064135788661723
2022-09-30,2022-11-30,21,0.8038882836496505
2022-12-31,2023-02-28,21,0.8191050763560282
2023-03-31,2023-05-31,20,0.8722574412894315
2023-06-30,2023-08-31,22,0.9210742722056696
2023-09-30,2023-11-30,24,0.9075062808581715
2023-12-31,2024-02-29,24,0.9203522604244827
2024-03-31,2024-05-31,26,0.8520438877757067
2024-06-30,2024-08-31,29,0.8527390200821676
2024-09-30,2024-11-30,21,0.7999707723667614
2024-12-31,2025-02-28,20,0.8420398255280501
2025-03-31,2025-05-31,19,0.8409943711817967
2025-06-30,2025-08-31,17,0.839702923057097
2025-09-30,2025-11-30,24,0.9175245428612495
2025-12-31,2026-02-28,25,0.916087794071794
2026-03-31,2026-05-31,17,1.0
2026-06-30,2026-08-31,12,1.0
