period,rebalance,n,priced_share
2018-03-31,2018-05-31,52,0.9022593633372076
2018-06-30,2018-08-31,49,0.8791538776111181
2018-09-30,2018-11-30,50,0.8845866163252355
2018-12-31,2019-02-28,55,0.927448304211873
2019-03-31,2019-05-31,55,0.9297004233852396
2019-06-30,2019-08-31,56,0.9429882657708013
2019-09-30,2019-11-30,57,0.9675559061971755
2019-12-31,2020-02-29,56,0.9653457208336507
2020-03-31,2020-05-31,53,0.9390193585091118
2020-06-30,2020-08-31,56,0.9693030227562702
2020-09-30,2020-11-30,53,0.9300965122498563
2020-12-31,2021-02-28,55,0.9483310947970587
2021-03-31,2021-05-31,56,0.9655868595761803
2021-06-30,2021-08-31,58,0.9871209449441167
2021-09-30,2021-11-30,58,0.989106475444331
2021-12-31,2022-02-28,58,0.9838693665794079
2022-03-31,2022-05-31,58,0.9905974870052704
2022-06-30,2022-08-31,57,0.9832011536614819
2022-09-30,2022-11-30,58,0.9815700431949651
2022-12-31,2023-02-28,58,0.9807885996441827
2023-03-31,2023-05-31,58,0.988826086075069
2023-06-30,2023-08-31,56,0.9659269391507617
2023-09-30,2023-11-30,56,0.9717086892807958
2023-12-31,2024-02-29,57,0.9785719513535592
2024-03-31,2024-05-31,58,0.9850779046566448
2024-06-30,2024-08-31,58,0.986469760957701
2024-09-30,2024-11-30,57,0.9733980678594858
2024-12-31,2025-02-28,57,0.9724177553972753
2025-03-31,2025-05-31,58,0.9876874150591001
2025-06-30,2025-08-31,57,0.9812034136203434
2025-09-30,2025-11-30,58,0.9912903370322073
2025-12-31,2026-02-28,59,1.0
2026-03-31,2026-05-31,58,0.9920737667540139
2026-06-30,2026-08-31,59,1.0
