period,rebalance,n,priced_share
2013-06-30,2013-08-31,16,0.6626429767416009
2013-09-30,2013-11-30,14,0.6395276492516002
2013-12-31,2014-02-28,14,0.6285403003236624
2014-03-31,2014-05-31,20,0.801961182961916
2014-06-30,2014-08-31,16,0.8332117323400982
2014-09-30,2014-11-30,14,0.7522492536438461
2014-12-31,2015-02-28,14,0.7456619468142
2015-03-31,2015-05-31,16,0.6908328949066035
2015-06-30,2015-08-31,17,0.6650259148804398
2015-09-30,2015-11-30,15,0.6596833950580601
2015-12-31,2016-02-29,18,0.6536745400019793
2016-03-31,2016-05-31,11,0.6568552344404756
2016-06-30,2016-08-31,13,0.8399885507747705
2016-09-30,2016-11-30,16,0.8162538047697059
2016-12-31,2017-02-28,18,0.8040045714610871
2017-03-31,2017-05-31,18,0.8213898178002159
2017-06-30,2017-08-31,18,0.863988307356404
2017-09-30,2017-11-30,15,0.8643762566276841
2017-12-31,2018-02-28,14,0.927651391180917
2018-03-31,2018-05-31,11,0.8418543052350661
2018-06-30,2018-08-31,10,0.9103387655729711
2018-09-30,2018-11-30,14,0.9180921648898913
2018-12-31,2019-02-28,16,0.9163303607785472
2019-03-31,2019-05-31,15,0.9188866093020724
2019-06-30,2019-08-31,15,0.9161914692405141
2019-09-30,2019-11-30,15,0.838967945311907
2019-12-31,2020-02-29,10,0.8258412851066416
2020-03-31,2020-05-31,13,0.9815761702579142
2020-06-30,2020-08-31,15,0.9783390098684778
2020-09-30,2020-11-30,18,0.9538689640095973
2020-12-31,2021-02-28,21,0.9707821878788477
2021-03-31,2021-05-31,17,0.8876336383465981
2021-06-30,2021-08-31,17,0.8983413294116903
2021-09-30,2021-11-30,16,0.9067027166746583
2021-12-31,2022-02-28,29,0.9469762702343146
2022-03-31,2022-05-31,23,0.9442458558351287
2022-06-30,2022-08-31,25,0.9612617122648496
2022-09-30,2022-11-30,22,0.953100497109765
2022-12-31,2023-02-28,17,0.995115873806746
2023-03-31,2023-05-31,14,0.9941266146574963
2023-06-30,2023-08-31,12,0.9991671550448082
2023-09-30,2023-11-30,14,1.0
2023-12-31,2024-02-29,27,0.9943559460786031
2024-03-31,2024-05-31,22,0.9978971184863027
2024-06-30,2024-08-31,24,1.0
2024-09-30,2024-11-30,23,0.9999999999999999
2024-12-31,2025-02-28,23,0.9999999999999999
2025-03-31,2025-05-31,26,1.0
2025-06-30,2025-08-31,28,1.0
2025-09-30,2025-11-30,28,1.0
2025-12-31,2026-02-28,27,0.9999999999999999
2026-03-31,2026-05-31,26,1.0
2026-06-30,2026-08-31,22,1.0
