period,rebalance,n,priced_share
2013-06-30,2013-08-31,12,0.6135434888653424
2013-09-30,2013-11-30,13,0.6014786387942063
2013-12-31,2014-02-28,14,0.6471142174261194
2014-03-31,2014-05-31,15,0.630594798044471
2014-06-30,2014-08-31,15,0.678310923758994
2014-09-30,2014-11-30,14,0.6814285279319894
2014-12-31,2015-02-28,15,0.782642472205572
2015-03-31,2015-05-31,16,0.7822807852434033
2015-06-30,2015-08-31,16,0.7986221703962834
2015-09-30,2015-11-30,11,0.8198214390797421
2015-12-31,2016-02-29,12,0.7895537617006315
2016-03-31,2016-05-31,10,0.8808773890047696
2016-06-30,2016-08-31,8,0.8694167472621144
2016-09-30,2016-11-30,10,0.8799841491976519
2016-12-31,2017-02-28,14,0.825025823664632
2017-03-31,2017-05-31,16,0.7838124003249781
2017-06-30,2017-08-31,20,0.7833849318007101
2017-09-30,2017-11-30,17,0.7629562172161458
2017-12-31,2018-02-28,19,0.7630759039505045
2018-03-31,2018-05-31,21,0.8519832019078628
2018-06-30,2018-08-31,21,0.8348034816477086
2018-09-30,2018-11-30,20,0.8417636542170512
2018-12-31,2019-02-28,21,0.8409988859573685
2019-03-31,2019-05-31,20,0.8512841200331651
2019-06-30,2019-08-31,21,0.8324445607004965
2019-09-30,2019-11-30,24,0.9953165424446138
2019-12-31,2020-02-29,20,0.994184600652408
2020-03-31,2020-05-31,23,0.9978821791890047
2020-06-30,2020-08-31,21,0.9888956704136648
2020-09-30,2020-11-30,24,0.9844723449155165
2020-12-31,2021-02-28,25,0.9913372086084068
2021-03-31,2021-05-31,27,0.9922883943989783
2021-06-30,2021-08-31,28,0.9585574600912502
2021-09-30,2021-11-30,25,0.9848744746746306
2021-12-31,2022-02-28,19,0.923428775843638
2022-03-31,2022-05-31,16,0.9468358256359426
2022-06-30,2022-08-31,11,0.8911703392666832
2022-09-30,2022-11-30,13,0.9277413587922893
2022-12-31,2023-02-28,10,0.9208729960348478
2023-03-31,2023-05-31,10,0.9233909890670925
2023-06-30,2023-08-31,10,0.8958456085265647
2023-09-30,2023-11-30,10,0.9066308236934177
2023-12-31,2024-02-29,10,0.9427725043362574
2024-03-31,2024-05-31,16,0.9390679327962325
2024-06-30,2024-08-31,19,0.9434586202081751
2024-09-30,2024-11-30,22,0.9588802296253535
2024-12-31,2025-02-28,22,0.9230566675457305
2025-03-31,2025-05-31,20,0.9131705471116403
2025-06-30,2025-08-31,17,0.944054745246151
2025-09-30,2025-11-30,22,0.9705379473234564
2025-12-31,2026-02-28,17,0.9685286226775105
2026-03-31,2026-05-31,13,1.0
2026-06-30,2026-08-31,20,0.9999999999999999
