ticker,contribution,months_held,avg_weight_when_held,name,share_of_gains,cum_share_of_gains,rank
MSFT,0.13908722759599687,107,0.06136951944243015,Microsoft Corp,0.06846790614019163,0.06846790614019163,1
DECK,0.09318002759882346,42,0.05194674407788027,Deckers Outdoor Corp,0.04586935474987015,0.11433726089006178,2
WIX,0.08267559234131563,77,0.050958447137789624,Wix Com Ltd,0.04069837895505558,0.15503563984511737,3
META,0.08151409955973088,86,0.03793144754586795,Facebook Inc,0.040126615608222255,0.19516225545333962,4
ADSK,0.060285670761915426,69,0.028824747329217575,Autodesk Inc,0.02967658295206482,0.22483883840540445,5
GEV,0.05635479184087386,18,0.032934277650910726,Ge Vernova Llc,0.027741545108071742,0.25258038351347617,6
IQV,0.05289737531561598,51,0.04268610369017251,Iqvia Hldgs Inc,0.026039576679838316,0.2786199601933145,7
GOOG,0.05121146497244656,53,0.041217943958923704,Alphabet Inc,0.025209660424176144,0.30382962061749064,8
LNG,0.050465818495205254,69,0.0508142490365004,Cheniere Energy Inc,0.024842604053149652,0.3286722246706403,9
AAPL,0.046155328139830434,23,0.06481460793825923,Apple Inc,0.022720696426036243,0.3513929210966765,10
AMZN,0.044943391036579516,90,0.037822383951299506,Amazon Com Inc,0.02212410105730673,0.37351702215398325,11
BAC,0.043037488297043444,59,0.04020166595220539,Bank Of America Corporation,0.021185890035789138,0.3947029121897724,12
MA,0.0425642986399195,80,0.02358712071087444,Mastercard Inc,0.020952954879984765,0.41565586706975716,13
CSX,0.03909722063963677,48,0.039161309802219456,Csx Corp,0.019246230436575747,0.4349020975063329,14
NTES,0.037420773834497316,42,0.028881628970769846,Netease Inc,0.01842097275844646,0.45332307026477936,15
UBER,0.03649443283256544,39,0.02882556858162916,Uber Technologies Inc,0.017964966625674077,0.47128803689045345,16
BSX,0.03587643424753289,45,0.03748129867877184,Boston Scientific Corp,0.017660746965493017,0.4889487838559465,17
VST,0.03522038467008449,18,0.029382742051216566,Vistra Corp,0.01733779609740524,0.5062865799533517,18
V,0.03491710005717289,89,0.02000324927673579,Visa Inc,0.01718849940949575,0.5234750793628474,19
ADBE,0.03339339136863608,60,0.030305187927755158,Adobe Inc,0.01643842950534349,0.5399135088681909,20
NVDA,0.03221817865697921,36,0.0224120777632899,Nvidia Corporation,0.01585991230410769,0.5557734211722986,21
NRG,0.029985994640553813,57,0.03307226555453697,Nrg Energy Inc,0.014761084120054875,0.5705345052923534,22
MPC,0.029547763034278744,57,0.04034157026106894,Marathon Pete Corp,0.014545357622340355,0.5850798629146937,23
TMUS,0.028692168671817255,51,0.03790762526872703,T-Mobile Us Inc,0.014124177651212823,0.5992040405659066,24
NOW,0.028463092599455356,42,0.019132794683382144,Servicenow Inc,0.014011411300969678,0.6132154518668763,25
SN,0.02811192715020038,3,0.057507679837078364,Sharkninja Inc,0.013838544507700157,0.6270539963745765,26
TXRH,0.026785795740525756,39,0.032500509369203505,Texas Roadhouse Inc,0.013185735170304353,0.6402397315448808,27
RIG,0.02613609881246376,11,0.05082067740703921,Transocean Ltd,0.012865911495197899,0.6531056430400787,28
APP,0.02577059908000197,18,0.02263711360364711,Applovin Corp,0.012685988422396788,0.6657916314624754,29
SPOT,0.022382809026488037,48,0.028012510326207482,Spotify Technology S A,0.011018294735378884,0.6768099261978543,30
UNH,0.02199053004123942,51,0.03614024668872751,Unitedhealth Group Inc,0.010825189148280784,0.6876351153461351,31
EBAY,0.021839397814312305,12,0.057265008354948514,Ebay Inc,0.010750791899109489,0.6983859072452445,32
TSM,0.021014944927472856,24,0.02284010907078404,Taiwan Semiconductor Mfg Ltd,0.010344941816044364,0.7087308490612889,33
SGI,0.020182104350940564,27,0.025824548302229643,Tempur Sealy Intl Inc,0.009934962758949424,0.7186658118202384,34
SPHR,0.0200882089657126,21,0.015296166021171866,Sphere Entertainment Co,0.009888741257997094,0.7285545530782355,35
EXPE,0.019048844226628402,35,0.0648862706633526,Expedia Inc Del,0.009377097387952123,0.7379316504661876,36
ELV,0.019018677900354237,27,0.037394621880737604,Anthem Inc,0.009362247532709244,0.7472938979988968,37
WMT,0.018692642383448237,24,0.018006450434333892,Walmart Inc,0.009201751349445531,0.7564956493483423,38
LIN,0.018690999556528514,24,0.03561973151510182,Linde Plc,0.009200942641692213,0.7656965919900346,39
ROST,0.017506955890722143,30,0.029170369934694063,Ross Stores Inc,0.008618078262428015,0.7743146702524626,40
LULU,0.016774705038654986,21,0.02082853222018351,Lululemon Athletica Inc,0.008257616101545512,0.7825722863540081,41
BURL,0.015666333483677238,39,0.02274997850016714,Burlington Stores Inc,0.007712002525760508,0.7902842888797686,42
WDAY,0.015159657163375846,51,0.02261412606650742,Workday Inc,0.007462583025915276,0.7977468719056839,43
WSM,0.014225338754938342,9,0.01769288844061662,Williams Sonoma Inc,0.007002649887555752,0.8047495217932397,44
CCL,0.013896804852172345,15,0.02452128759133887,Carnival Corp,0.006840923834004732,0.8115904456272444,45
CEG,0.01326314661388516,21,0.05488946000402376,Constellation Energy Corp,0.006528995459747203,0.8181194410869915,46
ULTA,0.01257560685112332,18,0.021687717338745777,Ulta Beauty Inc,0.006190543045689724,0.8243099841326813,47
CSCO,0.012289298834561486,6,0.03306593624230721,Cisco Sys Inc,0.006049603358099716,0.830359587490781,48
PFE,0.011797762547755695,5,0.04373532110770571,Pfizer Inc,0.005807636781216953,0.836167224271998,49
CNP,0.011485670943954703,11,0.03181773781914825,Centerpoint Energy Inc,0.0056540047115760505,0.841821228983574,50
