month,ticker,weight
2015-07,MSFT,0.008722480271985834
2015-07,META,0.006547322553340771
2015-07,WIX,0.011226362014953998
2015-07,MA,0.030503537888640814
2015-07,V,0.019452507030791818
2015-07,JD,0.03217104392325835
2015-07,WMB,0.09942136441957335
2015-07,BHC,0.04200342393718067
2015-08,MSFT,0.009228335547268469
2015-08,META,0.00717791905592263
2015-08,WIX,0.013311092464753574
2015-08,MA,0.03184362443709632
2015-08,V,0.021829891946719925
2015-08,JD,0.031168499680584404
2015-08,WMB,0.09093571806792312
2015-08,BHC,0.04870378609490506
2015-09,MSFT,0.025938997431339324
2015-09,META,0.0026519235813041472
2015-09,WIX,0.014496332268955843
2015-09,MA,0.0341266033313489
2015-09,V,0.022338917498948806
2015-09,JD,0.053838576121030955
2015-09,WMB,0.08482929022535106
2015-09,BHC,0.04895468624455148
2015-10,MSFT,0.02913727790056596
2015-10,META,0.0029444907237048657
2015-10,WIX,0.01412251197829906
2015-10,MA,0.03677528635374616
2015-10,V,0.02410619389412102
2015-10,JD,0.059879502309460805
2015-10,WMB,0.07263483367691997
2015-10,BHC,0.04182672820735079
2015-11,MSFT,0.033008850765785504
2015-11,META,0.0031812707297243863
2015-11,WIX,0.01708151259584221
2015-11,MA,0.03854287059931734
2015-11,V,0.0255724401580702
2015-11,JD,0.0604511245013569
2015-11,WMB,0.07404934675236836
2015-11,BHC,0.020943489942371607
2015-12,MSFT,0.03318077838492023
2015-12,META,0.026906893162291674
2015-12,WIX,0.013064374404941634
2015-12,MA,0.03442957207612183
2015-12,V,0.03216946830503629
2015-12,JD,0.05116476458743083
2015-12,WMB,0.014819285766496862
2015-12,BHC,0.09573951317093363
2016-01,MSFT,0.03469033642941539
2016-01,META,0.027669082150228348
2016-01,WIX,0.012249791048154244
2016-01,MA,0.03506110722280834
2016-01,V,0.032339147000772825
2016-01,JD,0.05511018808143313
2016-01,WMB,0.010926098528880185
2016-01,BHC,0.11079858286215181
2016-02,MSFT,0.038354485426608534
2016-02,META,0.03303061757288429
2016-02,WIX,0.01224261036838295
2016-02,MA,0.03577026230746257
2016-02,V,0.034587230797949925
2016-02,JD,0.04950461530349098
2016-02,WMB,0.009136135864441263
2016-02,BHC,0.10949660551689343
2016-03,MSFT,0.09954936297766577
2016-03,META,0.021993373588127765
2016-03,WIX,0.01747550672972623
2016-03,GOOG,0.07205686919283989
2016-03,MA,0.03826919091343251
2016-03,V,0.0368725051136722
2016-03,JD,0.057840503142465374
2016-03,BHC,0.02754749120119018
2016-04,MSFT,0.10304274493454757
2016-04,META,0.022380500811864282
2016-04,WIX,0.017565312619973895
2016-04,GOOG,0.07335712460721783
2016-04,MA,0.03967465583923484
2016-04,V,0.03714701061952996
2016-04,JD,0.05684967670531755
2016-04,BHC,0.010499377464459647
2016-05,MSFT,0.09209168174472472
2016-05,META,0.022827354727697625
2016-05,WIX,0.02120257434793511
2016-05,GOOG,0.0675449794129183
2016-05,MA,0.04038514602998561
2016-05,V,0.03713271091149954
2016-05,JD,0.05427264166768339
2016-05,BHC,0.013181712532953718
2016-06,MSFT,0.04332206486535998
2016-06,ADSK,0.014128073075764875
2016-06,WIX,0.020309586330636384
2016-06,GOOG,0.1199506192253492
2016-06,MA,0.02503610138297781
2016-06,V,0.037842112025134586
2016-06,JD,0.04118050205138534
2016-07,MSFT,0.04296462756852014
2016-07,ADSK,0.013484018099063175
2016-07,WIX,0.022891315875612363
2016-07,GOOG,0.11591038982719694
