ticker,contribution,active,months_held,avg_weight_when_held,first_held,last_held,name,share_of_outperformance,cum_share_of_outperformance,rank
MSFT,0.21932079585712244,0.11752878953536786,87,0.11251213881782385,2016-09-30,2023-11-30,Microsoft Corp,0.15286073553849205,0.15286073553849205,1
BX,0.15913344142918068,0.08049761942291281,93,0.10138441859349906,2015-06-30,2023-02-28,Blackstone Group L P,0.10469711602348412,0.2575578515619762,2
ADBE,0.07469470403853769,0.054759131645414114,48,0.05619839178506387,2017-06-30,2022-08-31,Adobe Sys Inc,0.0712210274083371,0.3287788789703133,3
WDAY,0.07279613665428947,0.04987105166609607,35,0.046724957190492224,2013-10-31,2023-11-30,Workday Inc,0.06486347447204416,0.3936423534423575,4
SLM,0.05286485906698507,0.04409089740027684,27,0.07387611032982852,2020-06-30,2022-08-31,Slm Corp,0.057345668527712626,0.4509880219700701,5
RCL,0.06125076004634876,0.030368413901012536,62,0.045960244903296525,2013-10-31,2020-08-31,Royal Caribbean Cruises Ltd,0.0394978805141968,0.4904859024842669,6
TTWO,0.030146940917820282,0.027159938212165488,9,0.03477992253384636,2014-06-30,2017-08-31,Take-Two Interactive Softwar,0.035324860816695884,0.5258107633009628,7
DAL,0.06235602966812555,0.027020883409865838,87,0.051362430280886995,2013-12-31,2023-11-30,Delta Air Lines Inc Del,0.03514400283761079,0.5609547661385735,8
PINS,0.028910685339160528,0.017788493016925512,9,0.06955245027128044,2023-03-31,2023-11-30,Pinterest Inc,0.023136136579287134,0.5840909027178607,9
AER,0.07190132129833698,0.01714131329124744,18,0.11855924105471355,2020-06-30,2021-11-30,Aercap Holdings Nv,0.02229439925446785,0.6063853019723285,10
XPO,0.023674457782109096,0.015822008946438353,17,0.0232023555087884,2013-10-31,2019-02-28,Xpo Logistics Inc,0.02057848068384429,0.6269637826561728,11
AMZN,0.027240450552888318,0.015781825127892016,39,0.01155819143067016,2018-06-30,2023-11-30,Amazon Com Inc,0.02052621665488575,0.6474899993110586,12
NVDA,0.023106313065148765,0.015450304052756967,18,0.02740003170104363,2015-06-30,2023-11-30,Nvidia Corp,0.020095032469359828,0.6675850317804184,13
ADSK,0.017223288713711173,0.013992830894136344,21,0.018638511883644283,2014-06-30,2017-08-31,Autodesk Inc,0.018199408257325266,0.6857844400377436,14
CRM,0.027426407845770613,0.012834204850042767,27,0.026893589536699854,2018-12-31,2023-11-30,Salesforce Com Inc,0.016692471701487598,0.7024769117392312,15
BKNG,0.030968967478015932,0.01052696921982519,20,0.05282305354699314,2013-10-31,2021-05-31,Priceline Com Inc,0.013691626232986096,0.7161685379722174,16
AMAT,0.01183725419565614,0.00944513587415372,6,0.05187239157040241,2019-09-30,2020-02-29,Applied Matls Inc,0.012284568084908735,0.7284531060571261,17
BHC,0.014632047455071247,0.008960174156450588,5,0.0455080831725173,2013-10-31,2014-02-28,Valeant Pharmaceuticals Intl,0.011653815354712336,0.7401069214118384,18
JD,0.014605539316480058,0.00865908624538566,21,0.06476282787044044,2015-06-30,2022-05-31,Jd Com Inc,0.011262213265308676,0.751369134677147,19
AAL,0.01109724794898951,0.007771207661674625,9,0.030769876244433662,2014-03-31,2014-11-30,American Airls Group Inc,0.010107417287986876,0.761476551965134,20
APO,0.01240333604063306,0.007585950838637771,33,0.030991907293280396,2019-12-31,2022-08-31,Apollo Global Mgmt Inc,0.009866467863212821,0.7713430198283467,21
NU,0.008278801586104894,0.007538538515211789,12,0.009318170716676418,2022-12-31,2023-11-30,Nu Hldgs Ltd,0.009804802269096382,0.7811478220974432,22
JPM,0.018886208775726932,0.00747546072921841,29,0.050239280467449354,2013-10-31,2019-05-31,Jpmorgan Chase & Co,0.009722761802235401,0.7908705838996786,23
PYPL,0.008717965669001022,0.00690981202609737,12,0.04800862116490299,2018-03-31,2019-02-28,Paypal Hldgs Inc,0.008987065662104082,0.7998576495617826,24
AZO,0.023155297202070976,0.006851458296205018,15,0.08255893250453823,2022-09-30,2023-11-30,Autozone Inc,0.00891116941482694,0.8087688189766096,25
COIN,0.007606681055511679,0.006655570212088538,15,0.006473012131631275,2022-09-30,2023-11-30,Coinbase Global Inc,0.008656392719349615,0.8174252116959592,26
VISN,0.027562505154186713,0.006337765037252547,24,0.07357803845955403,2015-12-31,2020-05-31,Commscope Hldg Co Inc,0.008243047759570635,0.8256682594555298,27
RHP,0.00882709395403802,0.005705037174355168,2,0.043011334492974965,2013-10-31,2013-11-30,Ryman Hospitality Pptys Inc,0.007420106870784524,0.8330883663263143,28
NFLX,0.009240930851450785,0.005533106381611468,21,0.07666063458801393,2014-09-30,2016-08-31,Netflix Inc,0.007196489597566466,0.8402848559238808,29
PRKS,0.0020371295699107145,0.005459765098012027,12,0.03297529768163166,2015-03-31,2016-02-29,Seaworld Entmt Inc,0.007101100181912066,0.8473859561057928,30
