month,ALL,BEST1,BEST3,CROWD_HI,CROWD_LO,NEW,ADD,CUT,SOLD,MKT,RF
2016-04-30,0.026902595452236763,-0.008588081401961795,-0.00575847836288709,0.01276108602354448,0.043466504944574956,0.0186005991000015,0.017202793154551144,0.018351956724951587,0.019544170311865176,0.0093,0.0001
2016-05-31,0.010166371757221387,0.016013219542760165,0.013584539195168983,0.014928207935023786,0.007215417970793232,0.015560170054893362,0.010160933414536657,0.017541007819507952,0.007973952690058534,0.0179,0.0001
2016-06-30,-0.0046827038436225085,-0.016410116263713727,-0.021473305066998773,-0.010440617426036629,-0.006870738721494064,-0.0027333837576559153,-0.01666678057480947,-0.01356159066222228,-0.013648769408438698,-9.999999999999996e-05,0.0002
2016-07-31,0.05482888240496038,0.05821737487871637,0.053211312718830006,0.05305782646939627,0.05952985764037059,0.05313874802979569,0.06642908507159394,0.056417019739812446,0.059402626881540944,0.039599999999999996,0.0002
2016-08-31,0.010371842235415422,0.025733312995921513,0.020055480670106974,0.008136708792097259,0.008420596809640519,0.00698727232927793,0.012930731062268799,0.01200350428456761,0.010897744942039793,0.0050999999999999995,0.0002
2016-09-30,0.010159098153353273,0.012925220407256117,0.009267386275730484,0.007107289933928293,0.020476900298907093,0.014434958082311093,0.013380098500224672,0.008284218342899375,0.01346033067440581,0.0029000000000000002,0.0002
2016-10-31,-0.03398055007680282,-0.025072541622275426,-0.017188881698301923,-0.022749909764193173,-0.033199704866739135,-0.035463243759571605,-0.0304800250170999,-0.029135939655722747,-0.03174910733414969,-0.0198999999999999,0.0002
2016-11-30,0.06516095430727707,0.007713925148602267,0.03207285674050342,0.05566377488659466,0.07821399877902033,0.06423782253213146,0.0626857028443981,0.05369408321422559,0.05116176628605683,0.0487,0.0001
2016-12-31,0.0137996480066363,0.015059008956173419,0.010939757776938145,0.007183304165867572,0.017943814859118397,0.009223361116404722,0.010662684281561044,0.012441165162658033,0.004607649577004757,0.018400000000000003,0.0003
2017-01-31,0.027798553357822844,0.04539079053668714,0.048925450486672024,0.03292922001566313,0.02021451835086493,0.03456454926937446,0.036580545791720584,0.035988554641295425,0.03930339778988806,0.0198,0.0004
2017-02-28,0.028709270415749083,0.031245796186244474,0.02933625846204708,0.035193779860626516,0.01944164009211942,0.02974564530447859,0.03429214750944565,0.029978368559396822,0.025738382740084303,0.035899999999999994,0.0004
2017-03-31,0.008892648040507703,0.005518860108749515,0.0053921110699954155,0.0058863283784219775,0.018919934026839617,0.0058603094386025095,0.00689814823986152,0.010749500557563938,0.007158221109648076,0.002,0.0003
2017-04-30,0.013295547731405136,0.019327495130654807,0.02467747761887392,0.01846137404577445,0.012887303310260025,0.01573265228031598,0.02059301825451841,0.015686618390578992,0.012019088178443688,0.011300000000000001,0.0005
2017-05-31,0.005830043132639836,0.03852568737218499,0.03691022853913076,0.025893629626018058,0.0028705128238419616,0.019466155469056546,0.014301755041630724,0.014450672507337923,0.011829329507459217,0.0113,0.0006
2017-06-30,0.022818837418107196,-0.0028571769031977817,0.006201603748390342,0.01449437028565272,0.02355587746949003,0.01688589646953323,0.017657146687360833,0.012455052495308087,0.015743123252047762,0.0085,0.0006
2017-07-31,0.018845817393448185,0.03257921452151847,0.027202273013923462,0.01458262306708152,0.019297200448629016,0.018909392782280925,0.017663464609802913,0.01888875739648867,0.014283562958310302,0.0194999999999999,0.0007
2017-08-31,-0.002087809155462599,0.007515036504046754,0.014054207217895813,0.004599281206809169,-0.00714228091511029,0.0024486160875658042,0.00038078663259177295,-0.0038352382423558398,-0.0005790894357581949,0.0027,0.0009
2017-09-30,0.047271716734843844,0.01722734071774755,0.011508985131815891,0.02874224344466185,0.06768237909810687,0.037527174503348894,0.04466068047853017,0.035973510001022606,0.03854829015867876,0.0258,0.0009
2017-10-31,0.011826817387838532,0.023413090885890706,0.02730996616673826,0.01918518386408271,0.011444404145149672,0.014402981015575798,0.014813241866027596,0.022376604588099633,0.008674254639879711,0.0235,0.0009
2017-11-30,0.03440080696931486,0.012317689615269259,0.01529552313101372,0.03635235983287516,0.028383564837306884,0.03885302521103398,0.035202290642005724,0.03309566648985233,0.033645574689012296,0.032,0.0008
2017-12-31,0.013864212346813787,0.012915106785597767,0.015558892026975933,0.0161175349722946,0.014465846414849097,0.015941743145217794,0.01645782490053461,0.0172500589247968,0.02099367088032565,0.0115,0.0009
2018-01-31,0.04584146259795785,0.07854824436278007,0.07659998853357988,0.057809604008166815,0.038140259459403233,0.045962888282159636,0.05349501736192208,0.048773101497843946,0.047912493329638,0.0569,0.0011
2018-02-28,-0.03768610353199646,-0.03254493648742372,-0.03862934366677393,-0.038116314592545886,-0.03608146712678356,-0.03874755215883709,-0.034435674753171344,-0.03862006237454592,-0.03334690973479286,-0.035300000000000005,0.0011
2018-03-31,-0.001515340810625218,-0.019679154696313463,-0.027930440095546776,-0.013251438059605472,-0.00043107243635085325,-0.005304870602990759,-0.012466974643137542,-0.007874756568201843,-0.0024759480356438372,-0.0223,0.0012
2018-04-30,0.007561483993999164,-0.008581934510769893,-0.0007646929920911669,-0.0065014341761076054,0.017745579898773293,0.0024254318053714354,-0.0008194064509627185,0.002312568644298294,0.004231459953464713,0.0041,0.0014
2018-05-31,0.03602607619967925,0.051247160579510814,0.04437702551587427,0.026813596845659704,0.04676658434861764,0.03607653910432397,0.030406683957933896,0.03694161081204307,0.041670889715372,0.027999999999999997,0.0014
2018-06-30,0.005872875350038403,0.00626301620317634,0.00855231236114903,0.004872322893288058,0.0014035308818313736,0.014609126529305034,0.006817519612815116,0.0005496884855024104,0.01622449609504016,0.0063,0.0014
2018-07-31,0.02563106700513816,0.005897448031873547,0.010476036020690334,0.028440788811379302,0.029524024318717562,0.017621370875390625,0.0253090785670555,0.0286342038621582,0.023482416825407342,0.0336,0.0016
2018-08-31,0.0329272214304403,0.0590367891424349,0.03925098921739866,0.024731588261118844,0.03745372917318751,0.037624662365247724,0.03247271018266398,0.030237423133986325,0.033428204436886454,0.0361,0.0016
2018-09-30,-0.009391957300678013,-0.009672537271023884,-0.010805073493003811,-0.0005726011128729197,-0.008105384040172713,-0.007536008837946681,-0.0038177467765833253,-0.008878184178124818,-0.008724022849895666,0.0021,0.0015
2018-10-31,-0.08825657517064558,-0.08419243396462082,-0.08211295366729354,-0.08492689542923379,-0.08252512244369932,-0.09116029337863596,-0.08794325377165133,-0.08917969237577586,-0.09083038087398634,-0.0746,0.0019
2018-11-30,0.0203438970915812,0.008720876747113197,0.010458211757892735,0.020121513516002245,0.024593903600215516,0.010415464987054947,0.01686845814741343,0.01578662340318413,0.02220515885196761,0.0189,0.0018
2018-12-31,-0.09904979301851488,-0.11829683939194587,-0.09491018452704329,-0.09746110252330661,-0.09601880688920883,-0.10432993583098474,-0.10504873120475311,-0.09742556022928542,-0.10078734070985167,-0.0936,0.0019
2019-01-31,0.11018695855880684,0.11845942000098447,0.10252616996685936,0.10480093656778011,0.11896573550901943,0.11745521195022023,0.11520639304079547,0.11325701802615273,0.11579408415756823,0.0858,0.0021
2019-02-28,0.04375833389484035,0.039168294991531245,0.038487753464162826,0.04333694571062719,0.040601997911469845,0.04794590794759033,0.044353551643370195,0.0465446927407296,0.04537127986865294,0.036000000000000004,0.0018
2019-03-31,-0.0011397492626694572,0.03739563997531009,0.035353020356138076,0.014482528756119658,-0.007015302021670484,0.00018225150626451731,0.0013553905307422797,0.0073027099982304194,0.0016395076663138423,0.0129,0.0019
2019-04-30,0.035967535305106595,0.055457102206056055,0.05176436984611321,0.03968625819495096,0.03857346504366704,0.039623553077784354,0.0394709765782881,0.04071302989089973,0.03878866171809412,0.0418,0.0021
2019-05-31,-0.0705868250258704,-0.07386250271798217,-0.07025707902035434,-0.07261294639772614,-0.07224766398372162,-0.07551195570007069,-0.08048892605012285,-0.07101769558430344,-0.08922148145741021,-0.06709999999999999,0.0021
2019-06-30,0.0739920955000225,0.08768077541999773,0.0818762531123353,0.0803524187132009,0.06751290824198003,0.07752163561340356,0.0808287500807056,0.0843073149342933,0.07925926688792018,0.0717,0.0018
2019-07-31,0.006624315687476524,0.016417599594811354,0.0076847806108141445,0.012465372298393475,0.009717196570865021,0.009349727056741777,0.009247759645271296,0.011550433136138415,0.006894563425452582,0.0142,0.0019
2019-08-31,-0.04365999484906277,-0.026794960348885795,-0.03890189533984984,-0.03556363226789018,-0.04090516035017483,-0.048629978886008965,-0.046279466940155535,-0.04090850453758332,-0.039916671782810234,-0.023899999999999998,0.0016
2019-09-30,0.024192091131587396,-0.008479897873967933,-0.003235643534525933,0.014077516548759399,0.024679247108144106,-0.0010310678691561395,0.017290640485755154,0.018303254877668103,0.020066298122603847,0.0159,0.0018
2019-10-31,0.01874351234354258,0.017041915804933316,0.018619253808604526,0.016751425445422033,0.01260998492871656,0.012598641352261672,0.0178731966272922,0.02041487781517793,0.014950052481295353,0.0222,0.0015
2019-11-30,0.03884417869070505,0.05254783364392458,0.04622177869325414,0.0481277573990585,0.029826709749517805,0.04290095214397694,0.04854072579888787,0.04655536993867816,0.04374454564521252,0.0399,0.0012
2019-12-31,0.03886675276003688,0.02950227007772828,0.028627417313612433,0.026033289204848327,0.05172253672525915,0.029240558794634258,0.035004681477449576,0.02849488649332991,0.03700242362054,0.029099999999999997,0.0014
2020-01-31,-0.024695842003675698,0.021963256412993876,0.010555719946782723,-0.0034816381096010197,-0.021597329886344246,-0.0010832966085025089,-0.01573136627724695,-0.020722799216563552,-0.022964317320526048,0.00019999999999999987,0.0013
2020-02-29,-0.07869886477559782,-0.07571878070771751,-0.07628313189730163,-0.07973602067528865,-0.0711216639423329,-0.07620539260868958,-0.07998566069485435,-0.08016523128657693,-0.07470129825841723,-0.0803,0.0012
2020-03-31,-0.21468482240346176,-0.17643842358778933,-0.17161912662832016,-0.17845208046595537,-0.198682350587366,-0.21255329092916037,-0.20720437977782413,-0.2006356518773963,-0.21059689941799173,-0.1324999999999999,0.0012
2020-04-30,0.1523646196925064,0.1396314859916328,0.15390181618691762,0.1488581338303652,0.15253243624334542,0.16026972032136744,0.1574301137123358,0.1546968057442918,0.17387013774247528,0.136,0.0
2020-05-31,0.07690160597683543,0.06815453500784577,0.06720513785781385,0.0818745871355668,0.06736399161172824,0.0861165211285118,0.08198526100118693,0.08007374736765922,0.09498999234801157,0.0558,0.0001
2020-06-30,0.041931365331463966,0.02806432780789241,0.041423178091589866,0.031030247501889083,0.06593676995027398,0.04172738006286354,0.035740721493795605,0.031431768632090976,0.04182724651349563,0.0246,0.0001
2020-07-31,0.04569218253661379,0.07011153974509761,0.07110798792422063,0.05513115933345118,0.03859023806344436,0.048969648321967096,0.05523023159173337,0.05243766706041323,0.04614475901308944,0.0584,0.0001
2020-08-31,0.05246995275173015,0.08034947735813175,0.09512212424679026,0.06576486412488879,0.055047956095024865,0.0681758918302101,0.056548359569871975,0.06617523176262516,0.06620209778322209,0.0763,0.0001
2020-09-30,-0.029725918204328232,-0.0199331725289113,-0.021008368367381517,-0.015118930610886278,-0.03664021998969541,-0.01814869359165855,-0.02563934503369933,-0.024377392499966014,-0.026788259884144076,-0.0363,0.0001
2020-10-31,0.004655962051716982,-0.031314939528270885,-0.03173790805725811,-0.013949037831938673,0.007453499006128786,-0.0007892560850412829,0.00397040168990283,-0.007240096391664583,0.0011080668027446446,-0.0207,0.0001
2020-11-30,0.17900182027811118,0.14668853987514446,0.13122788888047268,0.15206701432919334,0.18681645126352295,0.17279625592728765,0.1625803717658184,0.1614361905166547,0.17696305258572975,0.1246,0.0001
2020-12-31,0.06613486265639147,0.048322873666265594,0.05485776156386124,0.05073304033924261,0.08182566456874736,0.05444615539537949,0.06304556706396564,0.05700763835079717,0.0633762638357503,0.046400000000000004,0.0001
2021-01-31,0.033873921534492424,-0.002376557225974247,0.005540286798681365,-0.0076390420470319916,0.07267280599197841,0.025432158015244004,0.005233420959107666,0.013686283443108314,0.025236972560428395,-0.0007,0.0
2021-02-28,0.06919127372238376,0.037584661943717186,0.03744867040380381,0.05643422968499317,0.0888240299719892,0.04881238517321282,0.06587055342880649,0.07235498036097289,0.06153652040097156,0.0281,0.0
2021-03-31,0.026877433259133478,0.01903702099115594,0.020833931455779203,0.027116750779706385,0.017334565046726924,0.0104549521787678,0.026354052993614586,0.034907635091789235,0.017165840196698312,0.0317,0.0
2021-04-30,0.03571676365424843,0.03971806031739293,0.04645211892157733,0.04620820297001528,0.025280773411888714,0.03110404660767161,0.04071436542701208,0.04313907192749248,0.04001705255474412,0.0495,0.0
2021-05-31,0.01794539147205425,0.0020781324642783275,0.003535903630120401,0.008106448317142089,0.026579423123590233,0.006044946534696854,0.011711643810481946,0.015013871241965642,0.010710822959441754,0.003,0.0
2021-06-30,0.019869020680648507,0.042475321854075467,0.029839581223035615,0.020233724236662223,0.02634262093966467,0.026480915267125288,0.027056442990564703,0.016939197708559176,0.029279046393037404,0.0274,0.0
2021-07-31,-0.025110058119329096,0.002723026935534902,0.004123597591102245,1.7947290857868968e-05,-0.045132205042150306,-0.04442556887376037,-0.009425124401376207,-0.007842626517440603,-0.02187439017235194,0.0134,0.0
2021-08-31,0.026372301841543183,0.04080740666526352,0.029575959942742053,0.024205567186195764,0.02548853489524506,0.027472666375546226,0.019071964043378534,0.023353098957667046,0.024272817779277134,0.0294,0.0
2021-09-30,-0.03324355511336758,-0.028006088326540814,-0.03660721455144955,-0.03830406774415667,-0.034030995116736865,-0.03913372082062592,-0.036328118852702575,-0.035393480892517135,-0.03306004514264117,-0.044,0.0
2021-10-31,0.042824595308189245,0.07379451739828798,0.061366522744664476,0.05398101349877003,0.0386373738420655,0.04713938397344086,0.05174988901597559,0.0470691067118703,0.03793430910684934,0.0663,0.0
2021-11-30,-0.04250879656294404,-0.022005789843148733,-0.04057376690172444,-0.0429812802752946,-0.03397737606056932,-0.055222812570144,-0.04334967646465046,-0.03127133568728685,-0.04673117715417893,-0.0158,0.0
2021-12-31,0.02346652346200241,0.012882452503359459,0.018730515064107833,0.03189851328025889,0.01301842031910222,-0.0026994596719840417,0.02914737024861517,0.029162752780457428,0.015256973194726204,0.032400000000000005,0.0001
2022-01-31,-0.07116167208223671,-0.08793812072719828,-0.07769710667997111,-0.06939869763051504,-0.0749564440833107,-0.09384086585278323,-0.0739887573918743,-0.06439957522778841,-0.0773420648605267,-0.0616,0.0
2022-02-28,0.0020208667446496528,0.0002391260541305794,-0.0018260464166531048,-0.015223835684184128,0.007967218402279727,-0.007279983098613125,-0.0027128487349070665,0.0009671661344172375,-0.008208375186750175,-0.0227999999999999,0.0
2022-03-31,0.013004148590578262,-0.006917683026460886,0.015408367454756766,0.010900408036740658,0.02419154780915011,-0.0018441041992471067,0.015983901049156642,0.013468090325516158,0.00041098088258471714,0.0308,0.0
2022-04-30,-0.09357459125944054,-0.12415347336386263,-0.11281501515111075,-0.09465742915392875,-0.10563466759707156,-0.10756458669990163,-0.09429476823923488,-0.09746263270958637,-0.09846546894180178,-0.0941,0.0
2022-05-31,-0.002061490187196694,-0.02947483888285067,-0.014748637094843925,-0.009257854810974513,0.0022382347447627276,-0.013599309624345163,-0.00851395853281104,-0.01569146718484583,-0.009455599341758063,-0.0031,0.0003
2022-06-30,-0.08408288363746384,-0.11786924676429165,-0.1130355995643356,-0.09429138465762293,-0.07299014336972816,-0.08554324872654448,-0.0892541673698661,-0.09218608087657655,-0.09045940418378104,-0.0834,0.0006
2022-07-31,0.08868982064416084,0.14187486461404603,0.11861555003653533,0.09453595460408659,0.08885898579272043,0.09214226637023909,0.09262453383692368,0.09383178887850338,0.09498973521537409,0.09649999999999999,0.0008
2022-08-31,-0.020608793760102058,-0.03572876071460666,-0.03667873055424399,-0.025886536869803398,-0.017840891895406677,-0.01924062124943447,-0.0206078823157882,-0.020847747339364293,-0.013823007364865227,-0.0358,0.0019
2022-09-30,-0.10358792791179786,-0.10090215829526428,-0.10632476885872455,-0.09704458468362556,-0.1149290982383186,-0.10955255106943682,-0.10311847113443068,-0.10083541572142982,-0.10355528781490309,-0.0915,0.0019
2022-10-31,0.08814374298249145,0.07178497309143972,0.05377767317700778,0.08528355116685202,0.09239630115033345,0.08465014863486935,0.08059238657795958,0.07995497675151474,0.08676803139737423,0.0808,0.0023
2022-11-30,0.055644917490629685,0.03088563901140841,0.04592467136608953,0.06442689225060108,0.04391327148129441,0.05065946169345853,0.0631099670865884,0.05683402567173859,0.04825352516146286,0.0494,0.0029
2022-12-31,-0.04833637025797522,-0.0693868841528221,-0.0680043293962829,-0.05325009660962798,-0.03693600736168966,-0.05362572030967892,-0.06114564864269399,-0.050316155787808715,-0.05672370843636613,-0.0605,0.0033
2023-01-31,0.1179325472586045,0.09171966120444242,0.09223085524916619,0.09709145972823446,0.1331975024845249,0.12397189974929472,0.11568418876167552,0.10556122074989674,0.1267168351392772,0.06959999999999991,0.0034999999999999
2023-02-28,-0.031692727299852994,-0.023861928929547218,-0.025576889260110806,-0.032966758039077164,-0.024779153335338686,-0.03389494387360806,-0.032048762997111145,-0.03444725566101771,-0.04273555729423266,-0.0222999999999999,0.0034
2023-03-31,-0.017773785961535254,0.018815791510789017,0.022801677534951485,0.0020491629676893815,-0.021755171702312337,-0.010418472414516555,-4.942294179463829e-05,-0.005372772014661013,-0.009948392562720683,0.028399999999999998,0.0036
2023-04-30,-0.011900585381746633,0.011269166812284074,0.010186232172988415,-0.006272654487003893,-0.011638218166604758,-0.01533068522725511,-0.00904058691381637,-0.011578082284362424,-0.014320981463281254,0.0096999999999999,0.0034999999999999
2023-05-31,-0.012741744455237779,0.009655796867143249,0.019213355929710896,-0.012246600316515492,-0.0025262942502843485,-0.00499906404996798,-0.004276537556980014,-0.009196210804405778,0.0013552525423769276,0.006999999999999999,0.0036
2023-06-30,0.0876316883497285,0.07893978179858913,0.07362187658116731,0.07923593287037611,0.08656790410280989,0.08117100184721987,0.08274222371126663,0.08678834078125851,0.09380012087153129,0.06860000000000001,0.004
2023-07-31,0.06028166020056339,0.0359875188254636,0.03947618157037806,0.04919021132340391,0.061437956450557496,0.059433680030246336,0.06238063016032673,0.05689298992860708,0.06382987194311601,0.036599999999999994,0.0045
2023-08-31,-0.04453923338523061,-0.022349262016286352,-0.02562454626878921,-0.028227839567547222,-0.04659384277144405,-0.04159086610945703,-0.039392898895887526,-0.04421199872664265,-0.04766330005783973,-0.0191,0.0045
2023-09-30,-0.05779264653537969,-0.05549574466893437,-0.04607971790684387,-0.04879227993272201,-0.06173563209098043,-0.05664457908207662,-0.054175746755124404,-0.057049270819060804,-0.05468915989820616,-0.048,0.0043
2023-10-31,-0.059678444237533906,-0.042971009323225444,-0.033513311045613704,-0.05162166003904316,-0.05823654031356043,-0.05899336192517382,-0.057202451846632085,-0.05268633229924669,-0.061365578814029216,-0.0268000000000001,0.0046999999999999
2023-11-30,0.0962157290308418,0.09792702044875568,0.11358267976709074,0.10265383282112353,0.09382198181264796,0.10114101082524851,0.10233306086073454,0.10410972834076851,0.0953828571215871,0.0932,0.0044
2023-12-31,0.10134446635881539,0.05689234575245805,0.06661582548371237,0.07355830496833629,0.10905407216222406,0.0947454878471169,0.09377637868526087,0.09115332879517402,0.09811227849654724,0.052799999999999896,0.0043
2024-01-31,-0.02860182150260681,0.03651518282277231,0.022591006014347995,-0.009447796180721564,-0.04114533196563337,-0.031169217297480536,-0.014509853422824164,-0.0216098390280845,-0.027726821713375416,0.0119999999999999,0.0046999999999999
2024-02-29,0.06117829875392511,0.08080960170727855,0.08060955071998606,0.05403276757016959,0.0637394855968309,0.07213233368510928,0.06468813757710978,0.05652321539728206,0.052712043092108606,0.054900000000000004,0.0042
2024-03-31,0.040117720238632776,0.03338049307741199,0.03721898689163762,0.03757948513664523,0.040998700994178246,0.036922911780581234,0.03984715500317178,0.03502704606760112,0.03670628505146306,0.0326999999999999,0.0043
2024-04-30,-0.05236640889650589,-0.055694660450487425,-0.04778142457148735,-0.05107338684654432,-0.053009250702488006,-0.0564564381600195,-0.05027628855843369,-0.05809025340310584,-0.05675142012301698,-0.0418000000000001,0.0046999999999999
2024-05-31,0.04328306770880273,0.03917293804654404,0.03623058745939968,0.02859845072516221,0.04705596061186325,0.04481988658411339,0.02948975916038426,0.041165046495977894,0.03865355644174324,0.0477,0.0044
2024-06-30,-0.01892457436210701,0.02121201061417985,0.02191180217219035,0.0013545779436529605,-0.026059799385267327,-0.013446092862240928,-0.010106888540788842,-0.007916694219318147,-0.01303608166575988,0.0320999999999998,0.0040999999999999
2024-07-31,0.06442899622885369,0.017039489220449143,0.020030746191255985,0.0330703219589007,0.08176001137607067,0.05633090416469806,0.052380879394231715,0.03447209795630031,0.0499307517860193,0.0166999999999999,0.0045
2024-08-31,0.0011353946482381134,0.02330855675804617,0.017930120436805738,0.01841794448587629,-0.009895646785514052,0.004995737813687716,0.009023667875771135,0.011229627659811073,-0.0004494124746624315,0.0208,0.0048
2024-09-30,0.023979122895033265,0.03405066802866921,0.024422716072576064,0.03024580070364756,0.026046374666012537,0.029849215490326084,0.02548434555806345,0.02715502815314575,0.03133502951231914,0.0212,0.004
2024-10-31,-0.008290741006487665,0.004764968001037612,0.0024314057773842136,-0.011285864296159388,-0.010825286652002771,-0.002933079242278495,-0.00888242186587391,-0.013304643547505199,-0.011100225286615507,-0.0061,0.0039
2024-11-30,0.08595892929294574,0.07898505994525028,0.0739296292964249,0.07608594232747108,0.0964760395692108,0.09161633327028254,0.08207932089209798,0.08870476199628342,0.09300229173822064,0.0689,0.004
