month,momentum,reversal,low_vol,size,value,profitability,cash_flow,earnings_yield,linear,xgboost
2015-03-31,-0.36917722357688104,0.25289983074247274,-0.09483639619829098,-0.06336008400210005,0.12911386128847366,-0.1419580840690521,-0.10581333031011987,0.05070901073933771,,
2015-04-30,0.30790558496293274,0.0806739842005562,0.05733502863098216,-0.05913202375513933,0.10045376938269454,-0.05444236105902649,-0.13886164436449067,-0.037748586821101604,,
2015-05-31,0.09843627589882036,-0.20646128009288592,0.07550214816213781,0.07381834826781308,-0.020112289887021215,0.0271793995478206,-0.057022735263096216,0.056142705044690475,,
2015-06-30,0.3349362300653119,-0.16401629241961824,0.18087178835081183,-0.06641616959768455,-0.2903365252135574,-0.07885566101608309,0.08485490804872224,-0.30609882376200875,,
2015-07-31,-0.0021821061831020752,-0.08563631568394182,-0.008528407099136583,0.16785744019380658,-0.003706255166712593,0.059334959951967914,-0.04928349653689993,0.00227610846062455,,
2015-08-31,0.27554748588442696,-0.13418813813811847,0.21878781929747515,-0.2926424151562742,-0.28501617648936556,0.2586784288554738,0.2546124994305557,0.0033795804331778513,,
2015-09-30,-0.17346655876482223,-0.03552312188394816,0.02003093476090395,-0.13909973070245532,-0.09682887803749676,0.0541745823257979,0.2373596003259753,0.054238241693794875,,
2015-10-31,0.0003190970079696991,0.05093385033945281,-0.07874363382615812,0.06197151154888994,0.04271133380009818,-0.08088497705567524,0.05500579567829684,-0.03889749523468389,,
2015-11-30,0.2973736145849378,0.12445354995686918,0.11249093328718808,-0.24266902778778737,-0.2077967837307162,0.007401830810168344,0.10352691461474943,-0.18669104176614126,,
2015-12-31,0.05477914901864031,-0.22678464249892727,0.34160071941576164,-0.13691962922161938,-0.08792464152791439,0.3028062913672851,0.17928872743489974,-0.009273582234191531,,
2016-01-31,-0.2407488289374543,0.027932992489367477,-0.0035450050211239255,0.25923805797787824,-0.003310595925623604,0.1584246203759496,-0.013183056928055593,0.13398380875022337,,
2016-02-29,-0.12696489441632414,0.016985593183862235,-0.034587832860847954,0.19878582014761195,0.0788167454025946,-0.0883552208838012,-0.061095865343337274,-0.023546457765472963,,
2016-03-31,-0.279022601074904,0.09692652720018695,-0.038324404803342114,0.02967407447990069,0.19514826835692883,-0.34195374123986766,-0.3381589536102371,-0.10144649327086286,,
2016-04-30,0.13689359108534754,0.1450882499207068,0.09380201025562145,-0.11078774057072883,-0.023617895345460504,-0.08071911544984035,-0.11729470679622478,-0.07598523352622265,,
2016-05-31,0.3626205680939982,0.0028653626624631184,0.408782282796626,-0.14967556763515855,-0.16109423500543632,0.05641597366010498,0.010313347259878217,-0.18424184389983903,,
2016-06-30,-0.25209660143584994,0.4536514552412772,-0.45010528897657825,0.263459812823744,0.026761697226082962,-0.02526326593144757,0.008124782154060648,0.04947996948197177,,
2016-07-31,-0.14171231352654842,-0.14892046417010468,-0.11776565600071433,0.04562915258849407,0.23475960526654358,-0.12576317556065972,-0.14745555942837224,0.09343154696822029,,
2016-08-31,0.02837417249365,-0.10694821833138374,-0.2855646536699492,0.07983261446531832,-0.040975802975601806,-0.05032723874255788,0.03897990008132915,-0.12660913214292835,-0.109698343494758,0.02635835360564537
2016-09-30,-0.06996828252248104,0.004063811824186059,0.0068786950893383,-0.16270743347282127,0.19722846220007917,-0.025322193133025778,0.018548379927996798,0.23198546936673162,0.139268320075083,-0.09306719537726064
2016-10-31,-0.16712386690828596,-0.06501251068373277,-0.20522472991105573,0.1868090929637071,0.22884745071595305,-0.12814645308925102,-0.06583225921152051,0.23550589331198718,-0.014281072563594087,-0.0744226588614458
2016-11-30,-0.09124535645095684,-0.08790295339437572,0.13639414011314194,-0.20013317549570878,0.1688210325652669,-0.0511339021818036,-0.10336023088008071,0.23960154243894452,-0.07250997391576186,-0.04344664907206117
2016-12-31,0.002746052044012105,0.21312874555063735,-0.15653455651256248,0.18369058188531406,-0.1837253388510774,-0.11616785613355231,-0.05559523456380433,-0.2375743251609449,-0.013456270157465375,0.17096275867254102
2017-01-31,-0.13242734785187205,0.022294227897976224,0.05659435830091637,-0.08568563066935367,-0.06734759304989432,0.1752422130311272,0.14702631821149031,0.16857100410492362,0.03958720515061292,-0.08166387997937251
2017-02-28,0.08816648506852848,0.11899559728246925,0.03591751145978283,0.11932092429748398,-0.23760650009145565,0.001765016923946722,0.08885108943053784,-0.29481109554398344,0.023577911913739345,0.07343282407947067
2017-03-31,-0.05795322149968608,-0.1874138809779988,-0.037408116677588595,0.032612092799615335,-0.19055211783230733,0.032128414913621214,0.10604278139204963,-0.12517606415394966,-0.09713190110780663,-0.004585828731430349
2017-04-30,0.20714534039724175,-0.239608244492523,0.06705556074097545,0.009200440141659036,-0.3012448488148366,0.06036363028142121,0.10384236453201971,-0.20863560338155973,-0.026820326447368936,-0.016746852742808252
2017-05-31,-0.1539913895079616,0.2448562031251514,-0.20022844358838446,0.11761297369803159,0.27998114592357554,-0.03350262301838272,-0.041061058493780576,0.3200708906879774,0.1911255646097119,-0.08145034046709314
2017-06-30,0.21727836255949945,0.14159641899879083,-0.00497256315446427,0.009685890339013558,0.038698122903032234,-0.14262420449351287,-0.08280653754769964,-0.14684753961842228,0.06165288492008535,0.12339774637390681
2017-07-31,0.20018153834831826,-0.05098087116415286,0.006509823409881966,-0.1109111128097268,-0.22541236871412115,0.11517527513097289,0.23099469063933084,-0.05568547035631047,0.0262322920554673,0.07835446134967362
2017-08-31,0.008619023412627784,0.015478941284857108,0.021094684291123232,0.024454618906544573,0.10899844205175613,0.004196533209196365,-0.05811931439466696,0.17162696391518323,0.11142942062006744,-0.09949391794562257
2017-09-30,0.345716361141704,-0.07207210316241267,0.1645871108279085,-0.06673416738328386,-0.11269401259564903,0.02767997297759409,0.07023630558559275,-0.12369489104796837,0.10804546250826814,0.10680878561888951
2017-10-31,-0.08574123264870072,0.09442716595235894,0.10362064553245842,0.05253127687314488,-0.022948482643347298,0.17290810694997655,0.07705747087973448,0.16511366008016926,0.14198092560740289,0.05543532687193613
2017-11-30,-0.17536488337079742,-0.12110304589706775,-0.13525380540134324,0.03061844045450603,0.06420493285924389,-0.12404214393870616,-0.03374800830945605,0.00330357027520572,-0.17860387362638128,0.04232329591593819
2017-12-31,0.24544422624953793,0.21856172317504907,-0.0778279330684006,-0.10122217678814087,-0.17963068357911227,-0.08657693972215079,-0.026710767630583207,-0.0950883320450966,0.01548801388758009,0.18262027938211114
2018-01-31,0.20216324696982482,-0.12281409896642366,-0.04302005078015809,-0.018729580478214356,-0.19714532043299168,0.09679842311598737,0.052263316346419175,-0.03001046385090898,0.02388530873942659,0.11554871887815053
2018-02-28,-0.012365493065007494,-0.08810876370233517,-0.03767207335245718,0.16482040333516057,-0.09735713243364556,0.0705372455497568,0.1475663582332835,-0.07487374602511666,0.07053198328511733,-0.00034960834624471346
2018-03-31,0.01960310866635065,-0.0444922396898318,-0.05875523835786281,-0.010104728657569026,0.058456391270940114,0.017470531222447808,-0.07140127982218067,-0.07173031632286006,-0.027166135243582155,-0.061335169778373895
2018-04-30,0.24700510929265632,0.06267358665895668,-0.10395150447342287,0.12109056288047086,-0.22560572212048757,0.006992683231168437,0.07107675963359358,-0.1559644675168718,0.0692561573441337,0.18887831079706993
2018-05-31,-0.25830933518662813,0.0673077967109139,-0.08937907773256164,0.048257487589508735,-0.11385553523317603,0.06889722331498899,0.11782009613887663,-0.05280837841528532,-0.057781834315352366,-0.0320764887617088
2018-06-30,-0.14074005127789116,0.10899980363395974,0.16001644855916972,-0.10620075346919386,0.13002490463259883,0.09065709336752298,-0.004807661582986027,0.1902594398411118,0.08104008954963357,-0.11587283496945933
2018-07-31,0.34582453518745376,0.03869302220960358,0.025116424128522587,-0.03129147712005945,-0.23654259084487522,0.060688225743341345,0.09945270305315929,-0.11013966795089927,0.11515140267033465,0.1308798117351355
2018-08-31,0.10790747135510768,-0.18165278953494796,0.09386091796511528,-0.17310791810980422,-0.23718459366384875,0.01069919422774915,0.03638585378284401,-0.10392985612574064,-0.14281914117888728,0.06221663837500316
2018-09-30,-0.06248705791836386,-0.035927485231467195,0.2688595104591227,-0.1978352619620066,0.084862855764755,0.050424426904172835,0.012943727531567698,0.11400963233428138,0.03774792288043263,-0.01483742057442832
2018-10-31,-0.016291935643528953,0.1064523308910017,0.09380486432895903,-0.09870235105995197,-0.1390438516436857,0.07017603818563996,-0.05541784620540023,0.03354266733040845,0.002634950703947112,0.07556928724898068
2018-11-30,0.14233203696909005,-0.006463987048891408,0.10196493641462992,-0.16664982510687912,-0.3230309711493761,0.047679354869677906,0.15124664904289883,-0.2504853289359212,-0.024941011280300258,0.06267782627081456
2018-12-31,-0.16747544914621512,0.3021195836411399,-0.3739207837570985,0.2545767586474932,0.05798595447905154,-0.08661658129387213,-0.00016123251841274787,-0.009948941411161238,0.061512595329220265,0.04021287290657688
2019-01-31,0.10366983007253812,0.09327174273171314,0.046106231195710355,0.05145977458219977,-0.23498036483132198,0.00028305824321760576,0.0770713374409998,-0.09656234156661733,0.04779858833753763,0.05245545865813473
2019-02-28,0.1656186921163194,-0.08548821948135767,0.1158333929845743,0.008645428015564201,-0.255632802103131,0.1943104391906956,0.18042329558160397,-0.2527098516522862,0.06666719939680235,0.13062531031198663
2019-03-31,-0.10945787345569863,0.05974162080183354,-0.00915763699075675,0.11074545090409703,0.07998939199429636,-0.06333642623910354,-0.01820388755747872,0.2295407685465296,0.10210326989058684,-0.0042451258372136315
2019-04-30,0.3548028874902513,0.10837697696108567,0.337494320104132,-0.0639970531013962,-0.15999776349636693,-0.03242856380024956,-0.10847641460311332,-0.157342328857942,0.18318553825724437,0.1531556940091063
2019-05-31,-0.2740628129617148,0.31879068109324954,-0.2998369893929211,0.1540197929860339,0.10955051302974006,0.046531231703281675,-0.012631169456663895,0.18670307389781754,0.027117791993837854,-0.05334380144779494
2019-06-30,0.006091489409497143,-0.06347137719423943,-0.008118072387754853,-0.13670329268348444,-0.0400380214934287,-0.011063253719427228,-0.04605706837289349,0.08724388797760009,-0.005511052559396093,-0.025282751943331714
2019-07-31,0.4339198212967436,-0.008545593587193898,0.4012465812143593,-0.18964777751866735,-0.3844739209173421,0.22202428478763023,0.13826249119418432,-0.2105359994551818,0.3279242783139465,0.22483217872884118
2019-08-31,-0.42826049926553456,0.29154356216394106,-0.10506342864739258,0.19296095681390868,0.44111398146761926,-0.08345816104789693,-0.08246256007105357,0.3472050891606872,-0.09336066513603397,-0.1604029815917022
2019-09-30,-0.21945210207424867,-0.055637595278708776,-0.1801886026998634,-0.0653989048603326,0.026761738820209147,-0.054592756727901565,-0.01967487523306773,0.01084649113602437,-0.18123400112159904,-0.09937020715034829
2019-10-31,-0.18632775662411294,-0.07799026811468546,-0.2618479524007769,0.05308506799238328,0.05653089778468713,-0.026425612015285215,-0.12930765175830378,0.07024898593501688,-0.1939793298367493,-0.11186011517591551
2019-11-30,-0.09754948861567449,0.06107012361181473,-0.12475627784896098,-0.015596383526772836,0.05076331681976323,0.022762479360948405,0.026589836156639055,0.055707488854908636,-0.06968367178968667,-0.08478150663130066
2019-12-31,0.32184409579898643,0.25071355219579217,0.17025398937746006,-0.08034977014214607,-0.2573442066832559,-0.05081569876199082,-0.057556120191836924,-0.301689581539058,0.16922718177067228,0.3576468643258763
2020-01-31,0.15063148008211205,-0.14769672805737943,0.0052172295158179095,-0.13791034536872507,-0.3129209525026048,0.18081361093467524,0.2342201679427809,-0.17606769565102773,0.07880151404278386,0.10304730384515767
2020-02-29,0.26940410492473876,-0.3560056615600392,0.2796541865891966,-0.4051525372772964,-0.4425716465684983,0.2783687398573862,0.2972930685002261,-0.17947065577573995,0.07398085748572726,0.09651299739116634
2020-03-31,-0.12763417416120068,0.3789229018809279,-0.42864785309103365,0.2929105529259579,0.08453510852256405,-0.13519765628724084,-0.04598826549508044,-0.05091330282627604,-0.04786333787638667,-0.0010144857308363978
2020-04-30,0.11280440861383081,-0.19328715516540712,-0.09602918893718267,0.06950173934726454,-0.28072592021026493,0.10637295201575886,0.17323429162192683,-0.12235274887713912,0.0695173173890704,0.009130462310886999
2020-05-31,0.08784247374201208,-0.14978980215729099,-0.25026176146169987,0.1541365872432157,-0.11002303158617532,-0.10920511724213305,0.010623660942387083,-0.06498712721555297,-0.11824656555470651,0.00042501414016032137
2020-06-30,0.3619022210536387,-0.11394716858330216,0.13202291295347449,-0.07943001794931545,-0.2805030893881222,0.09971990476787335,0.0158423042559896,-0.19810759788855692,0.043263675422191526,0.28298033419338187
2020-07-31,-0.09109990989757759,0.05443910208609976,-0.16020749451818558,0.04109591021877038,-0.030686505042610467,0.00890830035778572,0.08108061103780621,0.04782908311168206,-0.01871051730904845,-0.016730942925549455
2020-08-31,0.13334342687206757,-0.05897819954584101,0.07264692739282833,0.012784015203682187,-0.0987554746593787,0.03722137475312506,-0.047625314644893085,-0.0002042642764284558,-0.057808068303979776,0.07269486025468953
2020-09-30,-0.07445445799011156,-0.08675200636163372,-0.09824279412226372,0.20503709153238592,0.20276970915483203,-0.07655789510634574,-0.08658431252293734,0.08836507219358801,-0.06674910599505479,-0.15767918803124914
2020-10-31,-0.42894545181324445,0.054224108766188835,-0.37015624448622286,0.20994696890561157,0.273931641722641,-0.2564753996521287,-0.11918562113128842,0.12311077182470634,-0.10134635993674876,-0.22193762896933256
2020-11-30,-0.14966330072819772,-0.20010688471671167,-0.22404222536351462,0.22896663345674864,0.044649409547558666,-0.06507712120664773,-0.056340874704948585,0.035742845601742804,-0.046492548079980024,-0.045381139335195865
2020-12-31,0.12652477713736357,0.14701166605842605,-0.142083682370175,0.09743334018581892,0.09756695801264782,-0.16571365498341625,-0.14222903517232938,0.0440345629360306,-0.012148191001808967,0.012761647959529047
2021-01-31,-0.16516031394652705,0.15637529889025997,-0.3822118070822231,0.19266885328269812,0.2555015163456683,-0.22434172664457558,-0.16595061924383409,0.10963982704981319,-0.07698942286545139,-0.17776483227200454
2021-02-28,-0.2409555451557146,0.08862654212299984,0.2967850907855687,0.007187463532451805,0.28029188799099364,0.29530531926745546,0.19011573192869016,0.4688761316088194,0.2532368137027489,-0.24251252177390648
2021-03-31,0.03730428714196495,0.001787705591028415,0.08388200211808715,0.01266401977534019,-0.13234472824045876,0.04807181862343099,0.04043377608270473,0.0015949543909103434,0.08321647333468635,0.04850771910793111
2021-04-30,0.009782090525232304,0.0828555658258021,0.09179651250377416,-0.060138011005335196,0.26728345173611984,0.03669141481569764,-0.0026186442314280866,0.11774910842084392,0.09551697306857188,-0.18227276502171724
2021-05-31,-0.05062897069793731,0.2128320498068989,-0.09912480643734309,-0.03672894911695444,-0.35988864161327416,0.15245792332089858,0.22470437109177108,-0.05896643073102137,0.07790662594034822,0.2557662152903774
2021-06-30,-0.1224028007801599,-0.14762189039629728,0.3706505551630591,-0.20397199930699622,-0.250702744215651,0.37854362980964545,0.27321830040248635,0.12586272958690273,0.11044507208025696,-0.07751066225061527
2021-07-31,0.06163977802202968,-0.13928369196969873,0.014770169864957916,0.018540388824082432,-0.13800653431456095,-0.026119662991432462,0.040086827037216714,0.024112600113377725,-0.04263085629393398,0.03976965671506584
2021-08-31,0.00735089291252379,0.05538251796901634,-0.1081563550880839,0.06261813729455612,0.213346002530028,-0.2408381049247422,-0.2313484730668972,-0.141799931215658,-0.11577102203086857,-0.03165171477845099
2021-09-30,0.15757414601883069,-0.04670461585360109,0.09480757304484769,-0.13604765150031561,-0.0745510501921704,0.13651450040812407,0.07442800276003433,-0.012499748902130478,0.03144994570863507,-0.0056231885338245725
2021-10-31,0.017028496349008788,-0.10654453802855413,0.2851767080984943,-0.08524699849449274,-0.11126730057936368,0.32403876419457145,0.2931169959193304,0.17065460229040785,0.170604280770285,0.10848934590801543
2021-11-30,-0.11102185584565182,-0.15035944893188885,0.37970469469129636,-0.0346189051228446,0.1187255830080666,0.15976966527561184,0.13877021154443506,0.15579541535646907,0.12260952155434399,-0.025560767979434018
2021-12-31,-0.16618604820463886,-0.2751949260878798,0.30361179788540316,-0.1174904544642207,0.47788326066687775,-0.08971567742586917,-0.133253188804743,0.18599283135823194,-0.09425875181282224,-0.12278373095354178
2022-01-31,0.10112889412594443,-0.1657870142975301,0.036727443024083185,0.09580424365545094,0.12330986935850254,-0.2152887696078296,-0.17736061885422735,-0.12204115185089526,-0.14659478069107737,-0.04428965094216407
2022-02-28,0.27260823419305297,-0.052040422782926685,0.09069936774008118,-0.08635473284634575,-0.021450828542949,0.05544201274874128,0.10447496353829176,-0.07856994590305397,0.0574798506364517,0.0469684677819198
2022-03-31,0.16158479353756003,-0.09146526274893747,0.463142851723948,-0.09896330439237418,0.2016041328735311,0.24213675975103147,0.172421243871644,0.34923332747023356,0.31352417914192876,-0.11778442927787543
2022-04-30,0.17247968229281052,-0.16052082095282366,0.16969314215789474,-0.06057904626928942,0.3647251279864507,0.22885510662946051,0.09125958617814986,0.30540629984919365,0.2956476439311817,-0.08509040306834331
2022-05-31,0.05781387534678324,0.1554494864762464,0.2076888675021921,-0.12832462935369027,-0.187528668259756,0.004182210703795294,0.013754282407055677,-0.17675978430509748,-0.002657232700274106,-0.0777500182418948
2022-06-30,-0.20678616088546542,0.3663262206239028,-0.35350610228815765,0.2045600758710926,-0.12561412066392477,0.059528929524248105,0.011288663078778849,-0.06526301333662167,0.03746394179731285,0.1713178669298111
2022-07-31,0.2398838387672644,0.04207292133522866,-0.07144924081760087,0.012949327828215259,0.0023147146725265365,-0.2064244023639539,-0.1565402344299313,-0.08310470204605466,0.015361945361363953,-0.03740223761676479
2022-08-31,0.2878842733922371,-0.17640593217941591,0.24995347659506537,-0.17504610029257184,-0.21201671203160372,0.11430841355510155,0.04101743554363389,-0.07778408951255496,-0.01497725672958064,-0.01396986453050456
2022-09-30,0.24015164426484867,-0.030088871632958612,0.04652094904230785,-0.07282718267694024,0.20273220742503967,0.12095199147913005,0.02646213359106364,0.2053834716177273,0.20584933039928818,0.16631964854483072
2022-10-31,-0.07376005399604159,0.12360817004461017,0.04559199297194036,0.10267787616780906,0.08167547336921983,0.2781025786761045,0.17053704329615674,0.2930993084376389,0.21439093072975848,-0.03719110118518722
2022-11-30,0.18155720129117647,-0.08606378469394399,0.2318859744968943,-0.012751971782322508,-0.07127786752831303,0.06712709413171446,0.004823522641251468,0.046216576930737205,0.09380938543298216,-0.13653276422208632
2022-12-31,-0.5705947209858493,0.33442146699687775,-0.4761203348703666,0.3322808416137573,0.21310123635564482,-0.1355324685417986,-0.09957142116524698,0.08916411775174929,-0.12822955858839,-0.05411096837571315
2023-01-31,0.052004521768200744,0.005258815344965706,0.0981711894809518,0.018563741300979007,-0.17261471663291855,-0.01469797484130113,0.011707562937973953,-0.10790574544900042,-0.003369439838307025,0.02837363509275702
2023-02-28,-0.04557835509996071,-0.04959583606259478,0.10956957893984154,-0.3064879984907413,-0.34559409174651656,0.23141976791554322,0.26010784805770165,-0.2079214910515643,-0.06982565793644026,-0.07611530702282895
2023-03-31,0.14777455682844526,0.013364041457735641,0.3660843251198437,-0.144458203733439,0.0504519823526631,0.11941181676766542,-0.025391832140944016,0.10615557040043191,0.1400597120174049,0.005939882065295555
2023-04-30,-0.00047689519550675664,0.22526643286396986,-0.1134777110668306,0.0020630770432204116,-0.1625975238609338,-0.06076993190118495,0.020187363535142566,-0.16490220246439088,0.016081117431334693,-0.0220020836768126
2023-05-31,0.019477896030193308,0.03938341351356255,-0.1784284521504089,0.1692428773230954,0.035402855169740975,0.001341243751265787,-0.03871148258091966,0.0394664603265162,0.026851738449432,0.030386393741643983
2023-06-30,-0.23464181788772226,-0.04196596265233824,-0.41022850002470634,0.15007901173165686,0.20634698878306346,-0.12480735816113911,-0.058557001358994276,0.1403185068430653,-0.15564545981752345,-0.019974913060406253
2023-07-31,0.09799889715610055,0.07618317167956068,0.14764284636995978,-0.038992096842286314,-0.12391707009759992,0.2307827656501819,0.1758405149951729,0.029159094222774195,0.15696151264623334,0.012185415233857565
2023-08-31,-0.011175771927115056,-0.1339200222653602,0.18708393045403635,-0.12030815396864065,0.15397373309891235,0.007543926825952085,0.0670947182591451,0.05192871901416851,0.0624922364025463,-0.08121864952362996
2023-09-30,0.06797847601812977,-0.2542671008346284,0.3333459360701886,-0.360659111186525,-0.07668536726217177,0.16607217050972636,0.16916071226774038,0.05165082461930746,0.04181267982917723,0.00231301648327993
2023-10-31,0.1603342884977691,0.143534742740857,-0.340618998135272,0.08268251898914156,-0.10578892604719714,-0.14856747894949227,-0.06296580171052917,-0.09645594745757344,-0.04007798218190926,0.17585483221782183
2023-11-30,-0.23040860080698836,-0.2339285856417833,-0.4142193218510527,0.2958426582825685,0.08896036867764845,-0.1445368401778281,-0.18425250916019154,0.0489641360262114,-0.21079910806157093,0.013625225861942512
2023-12-31,0.36148660199153304,0.1983042094226437,0.20426158768280578,-0.3386553638870878,-0.172761402460525,0.027585463761579384,0.1285761284125903,-0.13907691679832135,0.1550662617432088,0.10309372520519268
2024-01-31,0.23727514997505758,-0.0781910871608519,-0.0768488462585086,0.06706188672215238,-0.12115921443848968,-0.02170276350978675,-0.06334694660296522,-0.1409122429612974,-0.02355593390374687,0.0799871317033491
2024-02-29,-0.14599677268549174,-0.01662441295589085,-0.023593970711413483,0.06009092302712708,0.3467364623442004,-0.05367258072588495,-0.16724324056834342,0.2977703842027414,0.04701997605690759,-0.16564420894259563
2024-03-31,-0.053846420962552224,-0.16079830027725975,0.2495230091112019,-0.21144462931509472,0.007446307122847165,0.05063119107918861,-0.007814201583550423,0.1066321087507904,-0.003603519593154237,-0.08713425745312324
2024-04-30,0.10368324689501862,-0.15836564762717523,0.07782735909267459,-0.06744799554645185,0.07717131844832568,0.10360865197335499,-0.018489946795177143,0.05842370154321212,0.03670609277397719,-0.004236333677367954
2024-05-31,0.05164495847708044,0.10364461457328596,0.08152081132255719,-0.1896003570457579,-0.27868243101010415,-0.003810073980320817,0.06752532185831475,-0.1637725150760957,-0.07287867454913668,0.01094400025032007
2024-06-30,-0.18369714083459907,0.2376222927209242,0.0643646197180637,0.13326392674512139,0.21192148947493147,-0.026487645382389097,-0.12581855018228794,0.18169741105064302,0.1291005041580402,0.002567832226839458
2024-07-31,0.1539858761968022,0.03732504147295079,0.13630052283350652,-0.16003668668633342,-0.1866350500466207,0.0013620097000519602,-0.0011581452550551213,-0.11262796066589875,-0.00921235168257487,0.029105667854222826
2024-08-31,-0.09432643533380458,0.011776991324642464,-0.1832477188857361,0.11790277618003786,-0.020657073425176035,-0.04060573931380354,0.032075138418253,-0.029759980686766965,-0.10173064384340588,-0.09148519626848212
2024-09-30,0.1482491615614312,0.004005764103686323,0.08423878274420124,-0.0979625089817321,-0.018037248320841682,-0.14095893997341483,-0.07635529885015112,0.07240168496991764,0.007649455759868116,0.031753092866387514
2024-10-31,0.07706057267761394,-0.25293205183847484,-0.08154641523820086,0.047372467813160686,0.04205433684502159,-0.15065718295257954,-0.17000209023515514,0.05015785545187679,-0.12791381105445454,-0.00526746152548454
2024-11-30,-0.07596846924559467,0.08721263109523308,0.059878589336275066,-0.05373906558588043,-0.08856849839533219,0.03525225167648126,0.12868436414304327,-0.06538502215715991,0.03297423887588748,-0.0007357436071160781
2024-12-31,0.1731307592864063,0.08526289092404747,-0.11860039233142497,-0.056891814758547016,-0.0008875329775903759,-0.183725092384171,-0.06623691735801578,-0.013172835312032215,-0.03041475206941588,0.0016088656756623621
2025-01-31,-0.05351376064581372,0.12438249694624014,0.32162538758695397,-0.210629273747249,0.053395694203364284,0.1183970883738268,0.06299631851484523,0.12333788002930166,0.15211123105903415,-0.030966410710939418
2025-02-28,-0.21625875513222031,-0.2701043639573007,0.358623473033482,-0.12232333110448002,0.12085946389351963,0.10932591396312681,-0.03034517678085541,0.13453707072220178,-0.030019091045411447,-0.15732946497273456
2025-03-31,0.2310430728543319,0.1218819621795678,-0.0903728492271976,-0.11866865845474671,-0.32892314683725726,0.07518452142570381,0.14589484768203975,-0.09726062541007309,0.053430771925238575,0.08350058372401412
2025-04-30,0.09407336598439539,-0.1194534768893857,-0.18355437043849684,0.06255503811310267,-0.028157504938588537,-0.06183281908123466,0.0010508898577107353,-0.03980381136689941,-0.0910932332503966,0.0655238104219529
2025-05-31,-0.11131575332359954,-0.25137493464387894,-0.33971807688925887,-0.0030110973565672288,0.08453714488767396,-0.14865686004936746,-0.10058360591170115,-0.06423641363097338,-0.2685570156214874,-0.09538121091667966
