month,cash_flow,earnings_yield,ind:Basic Materials,ind:Communication Services,ind:Consumer Cyclical,ind:Consumer Defensive,ind:Energy,ind:Financial Services,ind:Healthcare,ind:Industrials,ind:Real Estate,ind:Technology,ind:Unknown,ind:Utilities,low_vol,market,momentum,profitability,reversal,size,value
2014-06-30,0.015255775743311334,0.013305600933895267,-0.006366258898978559,0.017915616010323532,-0.006002945771056701,-0.016627689680315676,-0.0038728034698507223,-0.006836615974394401,0.01783813641496378,-0.022623982310339907,0.03514342783573973,0.018846324828362536,-0.015060264661060965,-0.007365950195759335,-0.0105488230101512,-0.024134821786415652,-0.00033181427965262196,-0.013823032681047804,0.011871733736816792,-0.013008736354312928,0.001694479350511171
2014-07-31,-0.0033909798325656377,0.004041657113195531,-0.019344730481304865,-0.01973045645777085,0.0019264965949627206,0.003837080578615777,-0.0197484621538447,0.0036501183176296925,0.0037442178163138934,0.006384692084703571,0.009157235577159915,0.008500809365375707,-0.016769764868602346,-0.010341556800617033,-0.009426052459385784,0.047362934945254016,0.0012144586220006219,-0.00016262969835677575,0.008771493084850078,0.0009882073863049172,-0.009102620930819776
2014-08-31,0.0055485696585070255,-9.64148938375447e-06,-0.009242855096558892,0.01265847804604055,-0.004159729795754765,0.017445850375880794,-0.053384237441328364,0.02814051235770537,0.01736610593672796,-0.005857161895421774,-0.011644584546228178,0.0013612840868859805,-0.042555139549310436,-0.027762668095956122,0.019438230443650614,-0.027191083850278002,0.008813368334742932,-0.0020435196700699194,0.002482010856214811,-0.004289575911567791,-0.007559909773273878
2014-09-30,-0.01116594679659639,-0.009515350948448227,-0.07513102128045435,0.003006689236031016,0.008013811961662296,0.0023451595243853688,-0.06962042924742595,0.024588810982992152,0.01956061400345441,0.01302371987960082,0.0059851813074409226,0.0025612266718943247,-0.04407511925634169,0.05134721842502965,0.000992750408866104,0.02323733608234589,0.0025149448740532307,0.018869754126404844,0.003031513652626346,0.005501272755268743,-0.005949194492382088
2014-10-31,-0.009878927220833857,0.0002804250371915504,-0.023736218062844695,0.018532163338546025,0.02745052034412613,0.026816240608313308,-0.08262490766203247,-0.009027527400928747,-0.010990675136184881,0.0037899179091397802,0.019811978530839568,0.01742023850358127,0.027677789185777447,0.003600609235900054,0.02463157950307352,0.022129305621344186,0.008552404752506295,6.492982854936642e-06,-0.011057401924711796,-0.0033540679604302775,-0.012165855741552416
2014-11-30,0.0011841751437928522,0.001206508094266339,-0.010521186359013644,-0.008006907781793596,0.0037831805014917922,-0.013821713618459224,-0.00989680791766456,0.007115869121825272,0.013734982814990675,0.005557577561900334,-0.027687596112021786,-0.00037677995216178284,-0.004499285184230647,-0.15557744906872192,0.008827518925503503,-0.0071699899813252675,0.0022181234793685945,-0.005282510453405643,-0.009688873575716211,0.006051263818931384,0.010606659734108233
2014-12-31,-0.007746512388470867,-0.014211565450890857,0.06885216118205395,0.017723571335672966,-0.0016440895726567808,0.03125880214969297,-0.004604395661000818,-0.026959278137128177,0.015024833522722426,-0.018934305921656645,0.043445170980768756,-0.026681103710116033,0.08015080257743529,-0.029417251520722,-0.011376423243495816,-0.02749420131219045,0.006243464145624043,0.007993777556133291,-0.005142339995279347,-0.00679160539555094,-0.018510492743882334
2015-01-31,0.005964529551857875,0.009930573485060636,-0.022975161910746698,0.025637785530874087,-0.009861741533951607,-0.006731709437988111,-0.00211552732895977,0.010870833984237459,0.0013153468977937174,-0.012882282817353184,-0.03489224454156362,0.033154346920164196,-0.05809688029954694,-0.09153752254588321,-0.004339558713374822,0.06549374436154749,-0.00393901029791645,-0.010030089435801358,0.0006897321604422963,0.002982722444305675,0.002947130104796896
2015-02-28,0.0029209989970354834,0.009576885285284619,-0.017492863833422512,-0.0014378282082742684,0.013601417091380736,-0.018162113058345686,-0.004150603615056461,0.008573575154529275,0.019192449206815503,-0.004721274815220774,-0.017310468218659274,-0.020967674299457843,-0.002763190528937941,0.004062303222534399,-0.00637931109825517,-0.009262206282026623,0.014436326508777459,-0.006435397274191461,0.0029843570297140337,0.007293615160134489,-0.0053559659613879144
2015-03-31,-0.00423954646828749,-0.015283521545689644,-0.002034316418247668,0.02422982362963955,-0.013768697014960215,-0.007978892359498457,0.04253633495652311,0.010213283341696657,-0.005343385265852487,-0.007813495696456257,0.006755220451667459,-0.0007775555662510922,-0.024878530177922464,-0.03599063463596408,-0.01114583214984664,0.0053442142528279234,-0.019123250789597347,-0.0004598794908781018,0.011540269399333116,-0.01094348620834321,0.00016292804121596915
2015-04-30,-0.006198320766567405,-0.005297335535510469,0.01870457424303241,0.0059288462558925855,-0.003940380613488915,0.004248761467726417,-0.0473044684882073,-0.002713434191256736,0.03305284497342859,-0.020894110377873427,-0.008905267149324592,0.016227547127263327,0.010716223647527005,0.011524988787925391,-0.0026707173270972026,0.01932023425817604,0.019492656107275165,0.004807697328404432,-0.003954173966644323,3.823426836933632e-06,0.01565742043078497
2015-05-31,-0.004891738131924553,0.004546690114698963,-0.009000773850568161,0.011770804853968518,0.02271345426649626,0.00446657352738124,0.007332771775139974,0.008974318239460701,0.01806306089269982,-0.01574541576470054,-0.007114351478003812,-0.04077270402088141,-0.05733294006108439,-0.05134678479957866,0.006391950871045141,-0.01571380450990676,-0.0012205457292808748,0.0016576400047890228,-0.006216027256048185,0.006259832116538153,-0.0026202735751179496
2015-06-30,-0.004943561464961667,-0.010172288568100388,-0.0535893288759563,0.022441928987004135,0.030610215468318883,0.008973838500748735,-0.05266633080282056,0.004743134155176917,-0.01519564085860924,0.011895327078030858,0.0025802588756905736,-0.0029110254902103097,-0.0593248188046424,0.04178695210552938,0.020627310712244065,0.011047235171811482,0.021290867747673685,-0.0040701902709561226,-0.0010809887633174654,-0.0016574328591743247,-0.006861958573848472
2015-07-31,-0.014683385520190623,0.0020314573451991427,-0.021387697563734643,-0.00930833410268617,0.016811693223043787,0.015168375833390837,-0.005479146149641832,-0.00767310958592068,-0.016132446875334938,0.007840263250158087,0.026480982498170644,0.0021168732665167314,-0.009162511493761984,-0.02664624478269988,0.0008521571467097741,-0.059311888504132874,-0.0033510330040271126,0.010961586629936343,-5.6620118201934985e-05,0.0034622422521180104,-0.0028206899355236867
2015-08-31,0.01142758698525705,0.0030097696955612772,-0.04146578456142761,0.01887946068988036,0.018391646012854063,0.026080840574197062,-0.03050169777881443,0.0038967074158696583,-0.048633457740003445,0.006080912487406137,0.0009308454075037052,0.022313019341735723,0.007459514831921788,-0.054286703887993434,0.008065512045394565,-0.04542989814751758,0.01569458483997502,0.004038486066873627,-0.008628901045981388,-0.015397918765366933,-0.003171388906355132
2015-09-30,0.010206247767060757,0.006684869045285662,0.02463304703131834,0.011764567335981059,0.028942588756329154,-0.029576430911724256,0.0014514807399615835,-0.013796379879397738,-0.03686893161669849,0.01370030641228071,0.04693543286705237,0.0015739001649576893,0.014764147902939112,-0.08383705524682175,0.00025721921329757464,0.06852521231743332,-0.02703628102731612,-0.01675662148916054,-0.013988528875141074,-0.01460570750660599,-0.0144032848608817
2015-10-31,0.009581306162267872,-0.009469199099367278,-0.008514462019458657,0.00431381221742082,-0.03263138107441111,0.008472746485864381,-0.0020764141997817887,0.015502717372022707,0.0060452679733317746,0.010557256189866757,-0.026403296815858478,0.018563344110980224,-0.041907992193998315,-0.04905391949985308,-0.011728735739789675,0.005241087274562019,-0.00033954194296745115,-0.006464054183664833,0.007887063729912007,0.001715277059211179,0.00405327558877366
2015-11-30,0.0027605161063002045,0.007062136689725127,-0.05130252291340611,-0.0007171803325331572,0.012636869033842153,0.033352688249456336,-0.10047033874142992,-0.0011503801585186406,0.02918619011062488,-0.005138637447840757,0.00516432646601582,-0.003853489916331783,-0.013045711421659478,0.06117448528696715,-0.0022099035981082956,-0.023287404560327348,0.013559540224345563,-0.006819370193234269,0.004206192599256054,-0.01211441816302299,-0.00741083884255239
2015-12-31,0.0047408021254036975,-0.009279934961174652,0.03158589238704546,0.01340427951732642,-0.0020392806345526835,0.05673231392158519,0.019493444315140766,-0.03252020824897495,-0.019152570834352758,0.00507172351647632,0.003941648177093716,-0.012116622289925964,0.06220543067639749,0.12320823060461303,0.016904451674998777,-0.0720334534970042,-0.004034203565971926,0.023893327332445174,-0.016965003240325675,0.0012569385502519779,0.013006838728010542
2016-01-31,-0.010012593570297587,-0.001550211988703443,0.09810614032713977,0.007913157144784373,0.017822426040162497,0.0015720179522327664,-0.04830148266067413,-0.02934015080238119,-0.026769734548764867,0.03297999335300376,-0.019360033128506187,0.010015332151580139,0.0026839295515930233,0.021741200382295156,0.00963332045530336,0.0055860859494521724,-0.012878973563457652,0.014294310762272092,0.007981316316455392,0.012820725093161681,-0.0004535593893803206
2016-02-29,0.0020166088767586444,-0.0022695712421537395,0.042335623575743275,0.00081637149345612,0.017562036883072108,-0.006696244535168532,-0.008106148790820873,-0.009071920316444253,-0.044940765479764354,-0.006257590307354856,0.02788525675199509,0.03629197701723599,0.038831140876782536,-0.03371610508779836,0.019565932759921606,0.07247490539944991,-0.0027281577989165147,-0.008364733508918842,0.0005637405075454177,0.007875662601553892,0.011958790809663286
2016-03-31,-0.004820798214528258,-0.023588639624909157,0.05277882569644308,-0.002748061405041507,-0.012971288005902054,-0.0029044232618607026,0.0551689659228968,-0.007014039903796388,0.004137069149583134,0.004664274701341523,0.025369031112757127,-0.02478446178787294,-0.01449892752379491,-0.007434832214168352,0.004985498822250821,0.016275549534509916,-0.02138018934238365,2.5596320772886504e-06,0.003791597493253662,0.000653556453663507,0.03273939628290028
2016-04-30,-0.007408801936438797,-0.0028340456258659392,-0.03811899184552305,0.03559870155241114,-0.022718472160551166,0.006328045560561069,-0.027026232628289404,0.01080177781944124,-0.0045196922711848424,-0.011224885513907074,0.01610926536085309,0.03186560975015465,0.00941007251489848,0.0009512199842692977,0.006021668258081634,0.010514991148378663,0.002661346966941718,-0.002558010053331365,0.010448965539788174,-0.003672147993769361,0.0018028917798067826
2016-05-31,-0.008600142853521325,-0.009716814501726956,0.027330317955609095,0.004205638638322304,-0.013063936777141266,0.04011770046017286,0.09499690236290045,-0.04711020205480396,0.006013108573833431,-0.01860109786977111,0.03548653064764059,-0.008166748892291645,0.02932826333448107,0.06231101898044482,0.01603986151285276,-0.009592045915452511,0.02204371514186758,0.010089895995301286,0.0013754121662769181,0.0022029886553479043,0.00690695500956375
2016-06-30,0.0039474204465137054,0.011344066999044883,-0.022576383532770545,-0.008068422148646084,0.01704289385749267,-0.01570769611699821,-0.06134699909072633,-0.012727288385194666,0.02402537516150293,8.325690141354276e-05,-0.009206007654579379,0.014946503031711427,-0.013940276666408052,-0.02096367854717683,-0.017193085369591538,0.0545869128413166,-0.00552338696965556,-0.005964730147541414,0.015108496181922799,0.0023745763678896577,-0.0035298274052621447
2016-07-31,-0.007900949785785394,-0.015669287456426272,0.02549469924591294,0.020423133005217375,-0.014268444709054324,-0.011581439716566813,-0.001982158477608908,0.0287557533100498,-0.043617612812942776,0.013004312972516259,-0.01280425087638911,0.021717692867984167,-0.007597482185978165,-0.0422556418321485,-0.007284462110448014,0.009531566887322391,-0.01288939669654652,0.00872862834619889,-0.0026765214517994735,-0.0015361299785885206,0.009953614083457305
2016-08-31,0.004981691465871272,-0.0033061839581909145,-0.01010281979645799,0.026053030819583795,-0.014274591353352533,-0.009910245480075734,0.014470278829046059,-0.009186727336210402,-0.008409723540993811,0.005115250555968711,-0.012442598386393106,0.02156082697416886,0.018844451144091,,-0.014821789784797678,0.008840518633654775,0.007256969910455775,0.0011113670478294544,-0.0010391386347120767,0.0018389653931005132,0.0065342144325643
2016-09-30,0.0021752685266802616,0.01951426560229078,0.021307581876773746,0.018916942729297833,-0.014133305395090376,-0.009872373479304948,0.017496926709642768,0.0160237305143173,-0.05891575223825566,0.007971348335757657,0.02991113825623754,0.03593238359404828,0.01676077015918509,,0.009724052985373656,-0.02302812446368685,-0.006927534407937387,-0.0033111984006568692,0.0010806960454311737,-0.005058565780744743,0.007338382879048228
2016-10-31,0.009220707912008881,0.020918158473569388,0.05635761314664092,-0.026161476832939776,0.005564055823414607,-0.06800066845528706,0.05818171582214703,0.02651159441155273,-0.02868357053831057,0.061872926128574035,-0.11632298745118295,-0.021668318799055477,-0.05578684095070069,,-0.011637828821669229,0.054725374197981666,0.006108008677035766,-0.015879172737869523,-0.0039016922791855757,0.00887668380672708,0.01569590880565759
2016-11-30,-0.0018336594676972215,0.010574820124332154,0.016400581744673404,0.012006440913670513,-0.01138636519997617,0.010119385866857997,0.02105424324923827,0.012276512050937894,-0.007122379452708837,-0.007120724919728024,0.06455221150582832,-0.016421847032820975,0.00016876312681028398,0.04131419107217063,0.010637371146451125,0.00614625079387637,-0.0008072535246688212,0.0031481089459672773,-0.006830135370342699,-0.005612902052224765,0.005826728997015114
2016-12-31,-0.0034672790743043727,-0.0150471362909538,0.01634061012277263,0.02507446544734826,0.0006325765692807818,-0.01273401952092866,-0.05073578237337191,-0.007765063384955639,-2.3951672081417532e-05,-0.001604705926501964,-0.029869406861038207,0.018878290681180864,-0.00031434538625743294,0.014660728451628257,-0.0108210389569552,0.03474557018109164,0.0018731042123971585,-0.006086786869765865,0.009545403605087426,0.005245215602196471,-0.009122789065669507
2017-01-31,0.0018624445596022348,0.000596023783359941,-0.04046964357539522,-0.00858983135907641,-0.011399567037258819,-0.001012222840580895,-0.06546298574516615,0.017945784890481115,0.019193293254817327,-0.00785850768924443,0.059953802614526104,0.016843203633670426,0.010633765232227097,0.030931204095878254,0.0029501398876866317,0.0351256843212223,-0.001073632158793321,0.0065241784743613135,0.0005650303516723322,-0.0029413255801743698,0.0004867531061566025
2017-02-28,0.0013705897350090059,-0.0038756733982081705,0.007231021836865769,0.006395621116426775,0.018493619086484954,0.0011339074355833003,-0.01668241075847266,-0.019911941628736197,0.0008584191526955023,-0.02235388051698354,0.030024705486421745,0.0131452754538919,0.01075760073643417,,0.007278095886134503,0.006524977963922808,0.010971446804987657,-0.0018050486071881581,0.008018255937857488,0.005839991195436214,-0.010466204604085597
2017-03-31,0.0029064879563939524,-9.2226806679369e-05,-0.003908606374434634,0.005954871580685283,0.010985627612267073,-0.00330249704576496,-0.0514833298687067,-0.011509222919119056,0.013811480023108436,0.011029093112655474,0.014884635985559266,-0.004192391686355973,-0.03477193716758235,,-0.00032791430730299073,0.016809137642505283,-0.0003576235345288843,-0.007808837866494983,-0.010467912850740071,-0.002450663042512039,-0.0027303391233447485
2017-04-30,0.0033399194910328518,-0.011136404177749812,-0.013990413160505113,-0.017986316281056923,0.0027775458394125917,0.014275876248344149,-0.049076056951158804,-0.006896202258224068,0.009723635756594521,0.004833859980947992,0.00039347574871443454,0.013573387190420512,-0.04723314291665502,,0.009426401189161672,0.022935045053138817,0.02657387309425458,-0.009122559277528565,-0.013483504651204122,0.0014104915357790874,-0.01703427493579566
2017-05-31,0.0036569964999523907,0.015283558719888091,-0.004002567277276306,-0.02396095035812658,-0.007266994083364366,-0.029060159228867698,-0.025612722019101294,0.03737315847516783,0.024198528413098202,0.0058993567448191505,0.0007654205121576726,-0.021721139485826643,0.004404786354686441,,-0.017200417922286416,0.013315171115688201,-0.015735331561635944,-0.004860631924753863,0.008613027779153517,0.004489706267316949,0.004609254988364926
2017-06-30,-0.0012386134723557404,-0.0027103815764977675,0.032346719003312194,0.03185869216323053,-0.017606236787088936,0.01234058090437787,0.026103972171835004,0.014333333572431736,-0.011307115110907083,-0.023679114332915724,0.013382750579745835,-0.00231998514633559,-0.011926051851257752,,-0.0031907249300870176,0.018988948727019516,0.017399518785903116,0.00047151476492765905,0.0015574236425632514,0.00041481715421844335,0.0018259082295039707
2017-07-31,0.0077603718705997445,-0.004626996112774641,0.020436172500294617,-0.00028135677859876046,0.0033687347570152963,-0.004873708319338803,-0.056826923426430344,-0.009975522077412464,0.00670952639898863,-0.00840955222261998,0.046170461429950904,0.01697932259889787,0.00022042783192144366,,-0.004996067315752857,0.0034722656700709605,0.015686823347108476,-9.330078889555898e-05,-0.002952045045555244,-0.008147027606556048,-0.004757861840610069
2017-08-31,-0.006656360001542146,0.013709734157633637,-0.01507241084978032,-0.028960439226911584,0.006071430411363,-0.026743524181926742,0.08187405503625482,0.016171543567302868,-0.025856089789492137,0.014861557289331816,-0.056398538828817825,-0.0027897897170364523,-0.014009437344881217,0.02372431729493102,-0.0010582843174730566,0.028163135466254676,-0.0004295572285763589,0.002253765067119186,-0.006695428114106623,0.0008930062883759919,0.000940971260952047
2017-09-30,0.004286167985272048,-0.007923947057420425,0.025349569573485373,-0.015525464239681996,-0.021820210779642156,-0.00550509977697986,-0.018028868801399207,0.007620558455596456,-0.009006875502945828,0.0034548785041520168,0.03990226825865987,0.03409410772575918,-0.0636951682978284,-0.026762108095679027,0.014467086538330473,0.018199633339176752,0.027188245046498048,0.005267696511968206,-0.008730230679263805,0.0010220976658738671,-0.004845292971935415
2017-10-31,0.0018939191690802422,-0.0020564637463098964,-0.03273473623414994,-0.02638277242776534,0.0036020329026718602,0.010958321532619397,-0.02428277123468805,0.0157350620053002,0.012984683302227379,0.011968827303150688,0.030462514774501775,-0.016468545633308823,-0.02451501268366436,0.022073772381277362,0.003812135534823784,0.03504653007330594,-0.007606563323756432,0.007706502783249559,0.004834058892287059,0.004881613522986025,-0.002319396144324373
2017-11-30,0.0010820934802102124,-0.004809137724981534,0.02591264769047136,0.012222174493143861,0.004564481126568117,0.004808096564360889,0.03182883540192188,0.006727462212638895,-0.02353749697470729,0.016832641042762546,-0.026411822511768834,-0.019096117929817483,0.0381197740813547,-0.10085153215469612,-0.03268460564238983,0.018533737543270208,-0.00610851165398317,-0.00204105760081262,-0.0008218543175730709,-0.004281009015684238,0.0034245405196092066
2017-12-31,-0.01452718543905661,0.0022468325146753213,-0.021993829455916974,0.003915885796960909,0.018622836207069,-0.038032691369676984,-0.0141492095787869,0.0033129490097721943,0.012966834174272334,-0.011517475543742509,-0.0021895359208373546,0.011462567541826845,-0.025734031879308946,-0.10353089567675633,-0.0072747133196566045,0.05938502856709737,0.01806109722947376,-0.007570623772890272,0.01596882880421278,-0.011269325560374764,-0.014551232058089518
2018-01-31,-0.007594274147598199,0.0020298661207177986,-0.06742893287858076,-0.011527943424574052,-0.0033023940737840537,-0.031157539736946235,-0.06756701615048137,0.023626170119467257,-0.00804050654660338,-0.014166171887883704,-0.004120714555021959,0.06121157103352736,-0.010113810654514757,0.009122008043201032,-0.006793346597423475,-0.041140773243456476,0.00730671608810334,0.004481522312870188,0.004019201349479154,0.006339920301868875,-0.013592382078006062
2018-02-28,0.002198461007150223,-0.004594020999188027,-0.007346490259504735,-0.01960134022276657,-0.006599171961350223,0.012441179277556134,0.04615146905160098,-0.01197578666592226,-0.0035898999319617358,-0.006544118539781063,0.03220698611820004,0.0034794994995054934,0.010471378282500728,0.1154828947273073,-0.0015311113917363811,-0.012548466393049804,-0.0032447795450038963,0.005395976360923564,-0.009277519971196036,0.01081101854060566,-0.0054255872333201895
2018-03-31,-0.001523274086467591,-0.0046628370041695184,0.006106793186498826,0.005868560866404565,0.008530082662507127,-0.03369444936356435,0.09670317190260896,0.00017938052426185242,0.01379220405452042,-0.02679491098013665,-0.0030968987417305063,-0.017907147316927604,-0.020419115492967443,0.04479835143517716,-0.0033025670698200818,-0.00675149252296982,0.003396424303678765,0.016141649555926504,-0.0009515026703171782,-0.004217185516173923,0.013294134619146789
2018-04-30,0.0028405023380962957,0.0012924761855321993,0.039377346744295744,-0.03416913113798209,-0.005814173267122817,-0.05106808954564537,0.03383577665223421,-0.011614602651750546,0.0041973220457565226,0.012057817754583484,-0.024109232825489865,0.027182073541345414,0.009444911948136256,-0.003099917093421386,-0.017751922707299028,0.028808294519205534,0.018827003873130597,-0.016900741677537995,0.010800054710069158,0.0037067878298572394,-0.01008211141025443
2018-05-31,0.0022510775063804664,-0.0006080158281794569,-0.0068293806726497696,0.05865661566259909,0.016988274331974307,0.020375825336673335,0.000581892291643543,-0.0054962036009043895,0.00817643891952195,-0.04399158827302938,0.026609418428188824,-0.02148892729116356,-0.048208873898289144,-0.04664393360951081,-0.0026316457370961386,0.005708414863356977,-0.01804454671899336,0.0013426777384111922,-0.0024911681807961742,0.007676115493844494,-0.008935412899589816
2018-06-30,-0.0001893742626466032,0.0006346845281505428,0.02296783029557793,-0.02551214495735238,-0.02376284254006729,-0.0012031848602204358,-0.020844344016755334,-0.0018779162287783004,0.03198459530134163,0.03931652588313382,-0.025733608177788646,-0.013933218136934657,-0.03341095329908127,-0.02224035911566911,0.005924337111796567,0.02684796296637893,-0.004827362747401311,0.0069437378990195465,0.006453939103108645,-0.002364641950151254,0.00412335074234718
2018-07-31,-0.0023415471246544506,0.0026303760148194575,-0.03892894053346727,0.015826260788670273,0.0014518377616268394,-0.01602453806541265,-0.03657406013349595,-0.011247208178500636,0.015384484365889364,-0.008905392512118908,-0.023228088913949913,0.02337174056433405,-0.027822008636116453,0.05974861895166614,0.00931312683510974,0.024683113052776116,0.038062174587126005,-0.007344201684343929,-0.002227517296242662,0.002326647824066654,-0.0019474765073668229
2018-08-31,-0.003304953466000479,0.0025663090581177954,0.02893123705864544,0.015252235655508505,-0.008649332193757499,-0.013546784523685825,0.02180402795107166,-0.027356090328498905,0.017815348304469986,0.02029402453504526,-0.01516698220997414,-0.010073920739024309,-0.01666703115161362,0.03594884737606346,0.011321704713827698,0.0014428076920870298,0.0044864549008403086,-0.004392363166905569,-0.01573951825665785,-0.005325621401908072,-0.007735819797803387
2018-09-30,0.0076478865005156155,0.0011550140739753887,-0.020218215454512183,0.008043340850720044,0.004326151853117901,0.05667252550285887,0.0007510713181523067,0.02250392163128974,-0.0027016042988244437,-0.03409239732114957,0.0639913130101209,-0.029906305266129807,-0.08044747783673589,0.05689821314181639,0.014953380947735358,-0.08731403164228084,-0.017248373955244905,-0.0019503676243412611,-0.004687960202618108,-0.012419519164775315,-0.004882088668315397
2018-10-31,-0.011547422507529654,0.027636959922128612,-0.003753703536969709,-0.04822683788313239,0.004254670537554434,-0.0017536494487137627,-0.08235666448217056,-0.0055359016341384685,0.03778001034281588,0.01676846779331074,0.033508634394468426,0.010729673702975022,-0.018357582383283357,-0.09988427819730679,0.014974077496565492,0.01717575881822296,-0.006194715309435342,-0.011884422479672875,0.018356904769231408,-0.009168574089200831,-0.01212498409467549
2018-11-30,-0.0032533547378309326,-0.0024006035231310383,0.030376560489969735,-0.004378443560183208,0.005755869729397355,0.0024731389896476027,0.011379685431844222,-0.010618107042543089,-0.010118062623520411,-0.03551909309402672,-0.009587028272020128,0.016506436553722262,0.02289706735783034,0.08598586637929681,0.015998708383693522,-0.09847034466140647,0.004278078175735904,0.0022200782617085757,-0.0008024375337508631,-0.0030600160741767924,-0.01923989628493366
2018-12-31,0.0029061966904118204,-0.021878622289569466,-0.03145548873665552,0.027527115704545812,0.00533315366361249,-0.03542473981266703,0.019958710779319343,0.008025610084947862,-0.018563631925237016,0.006577186478200134,0.034508611810385205,0.007644688943221385,0.10799571673458841,-0.17177200782028446,-0.026396882161993568,0.10784963454499055,-0.014864721319191997,-0.0032294572208821665,0.00993840681330208,0.0072606782551260605,-0.011286897652262729
